SF	Freq	Lemma	Analysis	Segmentation
nagymamám	1	nagymama	N.NOM-PSS1S.SG	nagymama-m
ebédelsz	1	ebédel	V-IND.PRS.INDF.2.SG(asz)	ebédel-sz
kapu	28	kapu	N.NOM.SG	kapu
betegségem	1	betegség	N.NOM-PSS1S.SG	betegség-em
magasak	1	magas	ADJ.NOM-PL	magas-ak
felüljáró	3	felüljáró	N.NOM.SG	felüljáró
teher	1	teher	N.NOM.SG	teher
használ	1	használ	V.IND.PRS.INDF.3.SG	használ
pakoltál	1	pakol	V-IND.PST.INDF.2.SG	pakol-tál
forgatni	5	forgat	V-NFIN	forgat-ni
forgatni	5	forgat	V-NFIN	forgat-ni
megengeded	2	megenged	V-IND.PRS.DEF.2.SG	megenged-ed
megengeded	2	megenged	V-IND.PRS.DEF.2.SG	megenged-ed
mókás	1	mókás	ADJ.NOM.SG	mókás
úsznak	2	úszik	V-IND.PRS.INDF.3.PL	úsz-nak
felüljáróban	1	felüljáró	N.SG-IN+ESS	felüljáró-ban
folyóba	7	folyó	N.SG-IN+ALL	folyó-ba
folyóba	7	folyó	ADJ.SG-IN+ALL	folyó-ba
zsinór	1	zsinór	N.NOM.SG	zsinór
csikónak	1	csikó	N.SG-DAT.SG	csikó-nak
ajtaja	4	ajtó	N.NOM-PSS3S.SG	ajtó-ja
házra	2	ház	N.SG-ON+ALL	ház-ra
eladtál	1	elad	V-IND.PST.INDF.2.SG	elad-tál
fényképen	2	fénykép	N.SG-ON+ESS	fénykép-en
farkú	1	farkú	ADJ.NOM.SG	farkú
eltörve	3	eltör	V-V.CVB	eltör-ve
várja	14	vár	V-IND.PRS.DEF.3.SG	vár-ja
várja	14	vár	V-SBJV.PRS.DEF.3.SG	vár-ja
absztrakt	1	absztrakt	N.NOM.SG	absztrakt
absztrakt	1	absztrakt	ADJ.NOM.SG	absztrakt
hold	5	hold	N.NOM.SG	hold
csillagok	2	csillag	N.NOM-PL	csillag-ok
varázsló	2	varázsló	N.NOM.SG	varázsló
tengerben	1	tenger	N.SG-IN+ESS	tenger-ben
zsákot	3	zsák	N.SG-ACC	zsák-ot
sár	3	sár	N.NOM.SG	sár
falka	1	falka	N.NOM.SG	falka
liba	3	liba	N.NOM.SG	liba
tudott	4	tud	V-IND.PST.INDF.3.SG	tud-ott
tudott	4	tud	V-V.PTCP.PST	tud-ott
megcsinálsz	1	megcsinál	V-IND.PRS.INDF.2.SG(asz)	megcsinál-sz
csukták	2	csuk	V-IND.PST.DEF.3.PL	csuk-ták
sétál	11	sétál	V.IND.PRS.INDF.3.SG	sétál
tanár	32	tanár	N.NOM.SG	tanár
szoktunk	5	szokik	V-IND.PST.INDF.1.PL	szok-tunk
szoktunk	5	szokik	V-IND.PST.INDF.1.PL	szok-tunk
szokunk	1	szokik	V-IND.PRS.INDF.1.PL	szok-unk
szokunk	1	szokik	V-IND.PRS.INDF.1.PL	szok-unk
nyáron	8	nyár	N.SG-ON+ESS	nyár-on
nyáron	8	nyár	N.SG-ON+ESS	nyár-on
télen	3	tél	N.SG-ON+ESS	tél-en
tavaszon	2	tavasz	N.SG-ON+ESS	tavasz-on
házon	1	ház	N.SG-ON+ESS	ház-on
szóltál	4	szól	V-IND.PST.INDF.2.SG	szól-tál
ruhád	4	ruha	N.NOM-PSS2S.SG	ruha-d
elhallgat	2	elhallgat	V.IND.PRS.INDF.3.SG	elhallgat
szántja	1	szánt	V-IND.PRS.DEF.3.SG	szánt-ja
földet	2	föld	N.SG-ACC	föld-et
része	3	rész	N.NOM-PSS3S.SG	rész-e
fül	1	fül	N.NOM.SG	fül
utazásra	1	utazás	N.SG-ON+ALL	utazás-ra
száj	6	száj	N.NOM.SG	száj
érteni	3	ért	V-NFIN	ért-eni
kerület	2	kerület	N.NOM.SG	kerület
gyalog	1	gyalog	N.NOM.SG	gyalog
lifttel	3	lift	N.SG-INST	lift-vel
jöttök	2	jön	V-IND.PRS.INDF.2.PL	jön-tök
pap	3	pap	N.NOM.SG	pap
vacsorára	1	vacsora	N.SG-ON+ALL	vacsora-ra
Miklósnak	2	Miklós	N.SG-DAT.SG	Miklós-nak
húz	3	húz	V.IND.PRS.INDF.3.SG	húz
kihúzta	1	kihúz	V-IND.PST.DEF.3.SG	kihúz-ta
bajusz	3	bajusz	N.NOM.SG	bajusz
húztad	1	húz	V-IND.PST.DEF.2.SG	húz-tad
motorja	2	motor	N.NOM-PSS3S.SG	motor-ja
fürdessétek	1	fürdet	V-SBJV.PRS.DEF.2.PL	fürdet-jétek
fürdesd	3	fürdet	V-SBJV.PRS.DEF.2.SG	fürdet-d
gyúrjuk	1	gyúr	V-IND.PRS.DEF.1.PL	gyúr-juk
gyúrjuk	1	gyúr	V-SBJV.PRS.DEF.1.PL	gyúr-juk
szappanozd	1	szappanoz	V-SBJV.PRS.DEF.2.SG	szappanoz-d
fülébe	1	fül	N.SG-PSS3S-IN+ALL	fül-e-be
fülébe	1	füle	N.SG-IN+ALL	füle-be
örül	6	örül	V.IND.PRS.INDF.3.SG	örül
macim	1	maci	N.NOM-PSS1S.SG	maci-m
tudják	7	tud	V-IND.PRS.DEF.3.PL	tud-ják
tudják	7	tud	V-SBJV.PRS.DEF.3.PL	tud-ják
eleged	1	elég	N.NOM-PSS2S.SG	elég-ed
kérdés	2	kérdés	N.NOM.SG	kérdés
kérdés	2	kérd	V-V.MSDR	kérd-és
megmondjuk	2	megmond	V-IND.PRS.DEF.1.PL	megmond-juk
megmondjuk	2	megmond	V-SBJV.PRS.DEF.1.PL	megmond-juk
megmondjuk	2	megmond	V-IND.PRS.DEF.1.PL	megmond-juk
megmondjuk	2	megmond	V-SBJV.PRS.DEF.1.PL	megmond-juk
súgunk	1	súg	V-IND.PRS.INDF.1.PL	súg-unk
csalni	1	csal	V-NFIN	csal-ni
gondolkozz	1	gondolkozik	V-SBJV.PRS.INDF.2.SG	gondolkoz-j
kolompot	3	kolomp	N.SG-ACC	kolomp-ot
rakd	17	rak	V-SBJV.PRS.DEF.2.SG	rak-d
emeli	16	emel	V-IND.PRS.DEF.3.SG(i)	emel-i
rakod	8	rak	V-IND.PRS.DEF.2.SG	rak-od
árbóca	1	árbóc	N.NOM-PSS3S.SG	árbóc-a
arc	2	arc	N.NOM.SG	arc
hatba	1	hat	N.SG-IN+ALL	hat-ba
gurul	4	gurul	V.IND.PRS.INDF.3.SG	gurul
szobát	2	szoba	N.SG-ACC	szoba-t
dugjam	1	dug	V-SBJV.PRS.DEF.1.SG	dug-jam
csapkodunk	1	csapkod	V-IND.PRS.INDF.1.PL	csapkod-unk
csapkodunk	1	csapkod	V-IND.PRS.INDF.1.PL	csapkod-unk
levetem	2	levet	V-IND.PRS.DEF.1.SG	levet-em
összeszedte	20	összeszed	V-IND.PST.DEF.3.SG	összeszed-te
összeszedte	20	összeszed	V-IND.PST.DEF.3.SG	összeszed-te
kalapot	4	kalap	N.SG-ACC	kalap-ot
eltörtem	2	eltör	V-IND.PST.INDF.1.SG	eltör-tem
eltörtem	2	eltör	V-IND.PST.DEF.1.SG	eltör-tem
lenyelik	1	lenyel	V-IND.PRS.DEF.3.PL(ik)	lenyel-ik
simán	2	sima	ADJ.SG-ON+ESS	sima-n
Gyurinak	2	Gyuri	N.SG-DAT.SG	Gyuri-nak
figyelitek	1	figyel	V-IND.PRS.DEF.2.PL	figyel-itek
résszel	1	rész	N.SG-INST	rész-vel
próbáltam	2	próbál	V-IND.PST.INDF.1.SG	próbál-tam
próbáltam	2	próbál	V-IND.PST.DEF.1.SG	próbál-tam
gombot	3	gomb	N.SG-ACC	gomb-ot
bohóc	107	bohóc	N.NOM.SG	bohóc
vágjak	2	vág	V-SBJV.PRS.INDF.1.SG	vág-jak
vágni	1	vág	V-NFIN	vág-ni
normális	1	normális	ADJ.NOM.SG	normális
képzelsz	1	képzel	V-IND.PRS.INDF.2.SG(asz)	képzel-sz
összeszedek	1	összeszed	V-IND.PRS.INDF.1.SG	összeszed-ek
összeszedek	1	összeszed	V-IND.PRS.INDF.1.SG	összeszed-ek
lényeg	1	lényeg	N.NOM.SG	lényeg
összekeverte	3	összekever	V-IND.PST.DEF.3.SG	összekever-te
kever	1	kever	V.IND.PRS.INDF.3.SG	kever
halász	2	halász	N.NOM.SG	halász
halát	4	hal	N.SG-PSS3S-ACC	hal-a-t
halát	4	hala	N.SG-ACC	hala-t
nézted	1	néz	V-IND.PST.DEF.2.SG	néz-ted
gallér	1	gallér	N.NOM.SG	gallér
karácsonyra	4	karácsony	N.SG-ON+ALL	karácsony-ra
nyakon	1	nyak	N.SG-ON+ESS	nyak-on
hozzon	5	hoz	V-SBJV.PRS.INDF.3.SG	hoz-jon
édesanyja	2	édesanya	N.NOM-PSS3S.SG	édesanya-ja
vödörbe	5	vödör	N.SG-IN+ALL	vödör-be
visszamennek	3	visszamegy	V-IND.PRS.INDF.3.PL	visszamegy-nek
fuss	4	fut	V-SBJV.PRS.INDF.2.SG	fut-j
len	1	len	N.NOM.SG	len
tetsz	1	tetik	V-IND.PRS.INDF.2.SG(asz)	tet-sz
tudni	6	tud	V-NFIN	tud-ni
házára	1	ház	N.SG-PSS3S-ON+ALL	ház-a-ra
házára	1	háza	N.SG-ON+ALL	háza-ra
tudtuk	1	tud	V-IND.PST.DEF.1.PL	tud-tuk
had	7	had	N.NOM.SG	had
padló	9	padló	N.NOM.SG	padló
szádat	6	száj	N.SG-PSS2S-ACC	száj-d-at
szádat	6	száj	N.SG-PSS2S-ACC	száj-d-at
szádat	6	szád	N.SG-ACC	szád-at
szádat	6	szád	N.SG-ACC	szád-at
lukat	1	luk	N.SG-ACC	luk-at
végét	4	vég	N.SG-PSS3S-ACC	vég-e-t
végét	4	vége	N.SG-ACC	vége-t
szétesett	4	szétesik	V-IND.PST.INDF.3.SG	szétes-ett
szétesett	4	szétesik	V-V.PTCP.PST	szétes-ett
lenyeled	2	lenyel	V-IND.PRS.DEF.2.SG	lenyel-ed
szájba	2	száj	N.SG-IN+ALL	száj-ba
számba	4	száj	N.SG-PSS1S-IN+ALL	száj-m-ba
számba	4	száj	N.SG-PSS1S-IN+ALL	száj-m-ba
számba	4	szám	N.SG-IN+ALL	szám-ba
számba	4	szám	N.SG-IN+ALL	szám-ba
olaj	9	olaj	N.NOM.SG	olaj
olaj	9	olaj	N.NOM.SG	olaj
okozott	1	okoz	V-IND.PST.INDF.3.SG	okoz-ott
okozott	1	okoz	V-V.PTCP.PST	okoz-ott
vízbe	9	víz	N.SG-IN+ALL	víz-be
háj	1	háj	N.NOM.SG	háj
várban	2	vár	N.SG-IN+ESS	vár-ban
anyukával	3	anyuka	N.SG-INST	anyuka-val
kiabálni	3	kiabál	V-NFIN	kiabál-ni
pókot	1	pók	N.SG-ACC	pók-ot
pók	3	pók	N.NOM.SG	pók
oldalra	4	oldal	N.SG-ON+ALL	oldal-ra
világoson	1	világos	ADJ.SG-ON+ESS	világos-on
szemük	1	szem	N.NOM-PSS3P.SG	szem-ük
kerekük	1	kerék	N.NOM-PSS3P.SG	kerék-ük
rész	5	rész	N.NOM.SG	rész
bántotta	1	bánt	V-IND.PST.DEF.3.SG	bánt-otta
tigris	15	tigris	N.NOM.SG	tigris
mosott	3	mos	V-IND.PST.INDF.3.SG	mos-ott
mosott	3	mos	V-V.PTCP.PST	mos-ott
anyukának	2	anyuka	N.SG-DAT.SG	anyuka-nak
kiviszi	1	kivisz	V-IND.PRS.DEF.3.SG(i)	kivisz-i
dunyha	3	dunyha	N.NOM.SG	dunyha
mosogató	6	mosogató	N.NOM.SG	mosogató
mosogató	6	mosogat	V-V.PTCP.PRS	mosogat-ó
eldobjuk	2	eldob	V-IND.PRS.DEF.1.PL	eldob-juk
eldobjuk	2	eldob	V-SBJV.PRS.DEF.1.PL	eldob-juk
ebed	2	eb	N.NOM-PSS2S.SG	eb-ed
káposzta	9	káposzta	N.NOM.SG	káposzta
pisi	25	pisi	N.NOM.SG	pisi
Andihoz	1	Andi	N.SG-AT+ALL	Andi-hoz
veszekedünk	1	veszekedik	V-IND.PRS.INDF.1.PL	veszeked-ünk
veszekedünk	1	veszekedik	V-IND.PRS.INDF.1.PL	veszeked-ünk
font	1	font	N.NOM.SG	font
font	1	font	N.NOM.SG	font
font	1	fon	V-IND.PST.INDF.3.SG	fon-t
font	1	fon	V-V.PTCP.PST	fon-t
ágyunk	3	ágy	N.NOM-PSS1P.SG	ágy-unk
megütöm	2	megüt	V-IND.PRS.DEF.1.SG	megüt-öm
fürödsz	2	fürdik	V-IND.PRS.INDF.2.SG(asz)	fürd-sz
fürödsz	2	fürdik	V-IND.PRS.INDF.2.SG(asz)	fürd-sz
felálltam	1	feláll	V-IND.PST.INDF.1.SG	feláll-tam
barát	2	barát	N.NOM.SG	barát
kutyám	1	kutya	N.NOM-PSS1S.SG	kutya-m
elrontott	1	elront	V-IND.PST.INDF.3.SG	elront-ott
elrontott	1	elront	V-V.PTCP.PST	elront-ott
vágy	1	vágy	N.NOM.SG	vágy
körte	12	körte	N.NOM.SG	körte
ceruzám	1	ceruza	N.NOM-PSS1S.SG	ceruza-m
éles	3	éles	ADJ.NOM.SG	éles
fiat	1	fi	N.SG-ACC	fi-at
árnyékba	3	árnyék	N.SG-IN+ALL	árnyék-ba
rókától	1	róka	N.SG-AT+ABL	róka-tól
papija	2	papi	N.NOM-PSS3S.SG	papi-ja
papija	2	papi	N.NOM-PSS3S.SG	papi-ja
írok	1	ír	N.NOM-PL	ír-ok
írok	1	ír	V-IND.PRS.INDF.1.SG	ír-ok
karikám	1	karika	N.NOM-PSS1S.SG	karika-m
szita	5	szita	N.NOM.SG	szita
fordítva	3	fordít	V-V.CVB	fordít-va
lennie	3	lesz	V-NFIN.3.SG	lesz-nie
becsaptad	1	becsap	V-IND.PST.DEF.2.SG	becsap-tad
szedje	2	szed	V-SBJV.PRS.DEF.3.SG	szed-je
rács	1	rács	N.NOM.SG	rács
építsük	4	épít	V-SBJV.PRS.DEF.1.PL	épít-jük
újra	1	új	ADJ.SG-ON+ALL	új-ra
fiókban	2	fiók	N.SG-IN+ESS	fiók-ban
pisil	25	pisil	V.IND.PRS.INDF.3.SG	pisil
apával	4	apa	N.SG-INST	apa-val
Zsuzsával	1	Zsuzsa	N.SG-INST	Zsuzsa-val
kópé	5	kópé	N.NOM.SG	kópé
világos	10	világos	ADJ.NOM.SG	világos
megmutassam	8	megmutat	V-SBJV.PRS.DEF.1.SG	megmutat-jam
beteszed	3	betesz	V-IND.PRS.DEF.2.SG	betesz-ed
beteszed	3	betesz	V-IND.PRS.DEF.2.SG	betesz-ed
fejezzük	3	fejez	V-IND.PRS.DEF.1.PL	fejez-jük
fejezzük	3	fejez	V-SBJV.PRS.DEF.1.PL	fejez-jük
fejezzük	3	fejez	V-IND.PRS.DEF.1.PL	fejez-jük
fejezzük	3	fejez	V-SBJV.PRS.DEF.1.PL	fejez-jük
csalafinta	1	csalafinta	ADJ.NOM.SG	csalafinta
nagypapa	18	nagypapa	N.NOM.SG	nagypapa
nézi	10	néz	V-IND.PRS.DEF.3.SG(i)	néz-i
kiskacsa	1	kiskacsa	N.NOM.SG	kiskacsa
vécén	4	vécé	N.SG-ON+ESS	vécé-n
asztalról	8	asztal	N.SG-ON+ABL	asztal-ról
kisbabák	2	kisbaba	N.NOM-PL	kisbaba-k
megértetted	4	megért	V-IND.PST.DEF.2.SG	megért-etted
megértetted	4	megértet	V-IND.PST.DEF.2.SG	megértet-ted
megértetted	4	megértet	V-IND.PST.DEF.2.SG	megértet-ted
ételt	2	étel	N.SG-ACC	étel-t
teremtette	7	teremt	V-IND.PST.DEF.3.SG	teremt-ette
oké	32	ok	N.SG-PSS4S	ok-é
viselkedj	1	viselkedik	V-SBJV.PRS.INDF.2.SG	viselked-j
hallgat	3	hallgat	V.IND.PRS.INDF.3.SG	hallgat
felmászott	4	felmászik	V-IND.PST.INDF.3.SG	felmász-ott
felmászott	4	felmászik	V-V.PTCP.PST	felmász-ott
felmászott	4	felmászik	V-IND.PST.INDF.3.SG	felmász-ott
felmászott	4	felmászik	V-V.PTCP.PST	felmász-ott
szekrényre	1	szekrény	N.SG-ON+ALL	szekrény-re
kénytelen	1	kénytelen	ADJ.NOM.SG	kénytelen
kizárni	1	kizár	V-NFIN	kizár-ni
kizárni	1	kizár	V-NFIN	kizár-ni
engedékeny	1	engedékeny	ADJ.NOM.SG	engedékeny
kijössz	5	kijön	V-IND.PRS.INDF.2.SG(asz)	kijön-sz
lábaddal	4	láb	N.SG-PSS2S-INST	láb-ad-val
lábaddal	4	lábad	N.SG-INST	lábad-val
futkározni	1	futkározik	V-NFIN	futkároz-ni
nagypapának	1	nagypapa	N.SG-DAT.SG	nagypapa-nak
nagypapát	1	nagypapa	N.SG-ACC	nagypapa-t
mulatság	1	mulatság	N.NOM.SG	mulatság
játsszon	2	játszik	V-SBJV.PRS.INDF.3.SG	játsz-jon
megkértelek	1	megkér	V-IND.PST.LGSPEC1.1.SG	megkér-telek
megkértelek	1	megkér	V-IND.PST.LGSPEC1.1.SG	megkér-telek
viselkedjen	1	viselkedik	V-SBJV.PRS.INDF.3.SG	viselked-jen
öreg	25	öreg	N.NOM.SG	öreg
öreg	25	öreg	ADJ.NOM.SG	öreg
segíts	16	segít	V-SBJV.PRS.INDF.2.SG	segít-j
tartani	5	tart	V-NFIN	tart-ani
babakocsiba	4	babakocsi	N.SG-IN+ALL	babakocsi-ba
sírva	1	sír	V-V.CVB	sír-va
fakadni	1	fakad	V-NFIN	fakad-ni
fakadni	1	fakad	V-NFIN	fakad-ni
meglásd	3	meglát	V-SBJV.PRS.DEF.2.SG	meglát-d
szomorú	51	szomorú	ADJ.NOM.SG	szomorú
kezdeni	1	kezd	V-NFIN	kezd-eni
vécébe	9	vécé	N.SG-IN+ALL	vécé-be
segítek	28	segít	V-IND.PRS.INDF.1.SG	segít-ek
csináljon	20	csinál	V-SBJV.PRS.INDF.3.SG	csinál-jon
fölüljön	1	fölül	V-SBJV.PRS.INDF.3.SG	fölül-jön
párducnak	1	párduc	N.SG-DAT.SG	párduc-nak
párduc	12	párduc	N.NOM.SG	párduc
étvágyat	5	étvágy	N.SG-ACC	étvágy-at
bábud	1	bábu	N.NOM-PSS2S.SG	bábu-d
elbújtak	5	elbújik	V-IND.PST.INDF.3.PL	elbúj-tak
sátorba	10	sátor	N.SG-IN+ALL	sátor-ba
várják	3	vár	V-IND.PRS.DEF.3.PL	vár-ják
várják	3	vár	V-SBJV.PRS.DEF.3.PL	vár-ják
megmos	3	megmos	V.IND.PRS.INDF.3.SG	megmos
esznek	13	esz	N.SG-DAT.SG	esz-nek
megnézi	34	megnéz	V-IND.PRS.DEF.3.SG(i)	megnéz-i
megnézi	34	megnéz	V-IND.PRS.DEF.3.SG(i)	megnéz-i
segít	20	segít	V.IND.PRS.INDF.3.SG	segít
segítesz	27	segít	V-IND.PRS.INDF.2.SG(asz)	segít-sz
nyúl	14	nyúl	N.NOM.SG	nyúl
nyúl	14	nyúl	V.IND.PRS.INDF.3.SG	nyúl
csináltatok	6	csinál	V-IND.PST.INDF.2.PL	csinál-tatok
tigrisnek	2	tigris	N.SG-DAT.SG	tigris-nek
megkeresi	2	megkeres	V-IND.PRS.DEF.3.SG(i)	megkeres-i
látlak	4	lát	V-IND.PRS.LGSPEC1.1.SG	lát-lak
véletlenül	6	véletlen	ADJ.SG-BYWAY	véletlen-ül
megkeresni	14	megkeres	V-NFIN	megkeres-ni
diákjaim	1	diák	N.NOM-PSS1S.PL	diák-jaim
tanító	14	tanító	N.NOM.SG	tanító
tanító	14	tanít	V-V.PTCP.PRS	tanít-ó
buszba	4	busz	N.SG-IN+ALL	busz-ba
macinál	1	maci	N.SG-AT+ESS	maci-nál
sátorban	4	sátor	N.SG-IN+ESS	sátor-ban
nyomja	3	nyom	V-IND.PRS.DEF.3.SG	nyom-ja
nyomja	3	nyom	V-SBJV.PRS.DEF.3.SG	nyom-ja
megkeres	4	megkeres	V.IND.PRS.INDF.3.SG	megkeres
hálózsákot	10	hálózsák	N.SG-ACC	hálózsák-ot
szálljunk	1	száll	V-SBJV.PRS.INDF.1.PL	száll-junk
felvételnek	6	felvétel	N.SG-DAT.SG	felvétel-nek
babakocsit	4	babakocsi	N.SG-ACC	babakocsi-t
babával	16	baba	N.SG-INST	baba-val
babával	16	baba	ADJ.SG-INST	baba-val
hasában	4	has	N.SG-PSS3S-IN+ESS	has-a-ban
hasában	4	hasa	N.SG-IN+ESS	hasa-ban
tolja	3	tol	V-IND.PRS.DEF.3.SG	tol-ja
tolja	3	tol	V-SBJV.PRS.DEF.3.SG	tol-ja
gereblye	4	gereblye	N.NOM.SG	gereblye
Nagy	5	Nagy	N.NOM.SG	Nagy
krokodil	24	krokodil	N.NOM.SG	krokodil
kivi	1	kivi	N.NOM.SG	kivi
kivi	1	kivi	ADJ.NOM.SG	kivi
krokodilt	3	krokodil	N.SG-ACC	krokodil-t
barátaim	2	barát	N.NOM-PSS1S.PL	barát-aim
csúszdán	1	csúszda	N.SG-ON+ESS	csúszda-n
hálózsákban	1	hálózsák	N.SG-IN+ESS	hálózsák-ban
vödörben	1	vödör	N.SG-IN+ESS	vödör-ben
rozmárok	1	rozmár	N.NOM-PL	rozmár-ok
vidéket	1	vidék	N.SG-ACC	vidék-et
bújok	1	bújik	V-IND.PRS.INDF.1.SG	búj-ok
kivéve	1	kivesz	V-V.CVB	kivesz-ve
anyóka	8	anyóka	N.NOM.SG	anyóka
békának	1	béka	N.SG-DAT.SG	béka-nak
szórtál	1	szór	V-IND.PST.INDF.2.SG	szór-tál
megjavítjuk	1	megjavít	V-IND.PRS.DEF.1.PL	megjavít-juk
ablakot	6	ablak	N.SG-ACC	ablak-ot
cigarettára	1	cigaretta	N.SG-ON+ALL	cigaretta-ra
anyunak	27	anyu	N.SG-DAT.SG	anyu-nak
hátizsákban	1	hátizsák	N.SG-IN+ESS	hátizsák-ban
létrám	2	létra	N.NOM-PSS1S.SG	létra-m
találom	5	talál	V-IND.PRS.DEF.1.SG	talál-om
létrát	3	létra	N.SG-ACC	létra-t
Nagyon	19	Nagy	N.SG-ON+ESS	Nagy-on
hátizsák	2	hátizsák	N.NOM.SG	hátizsák
állva	4	áll	V-V.CVB	áll-va
tudjunk	2	tud	V-SBJV.PRS.INDF.1.PL	tud-junk
berendezni	1	berendez	V-NFIN	berendez-ni
berendezni	1	berendez	V-NFIN	berendez-ni
csúszdáról	1	csúszda	N.SG-ON+ABL	csúszda-ról
tanári	1	tanári	N.NOM.SG	tanári
iskolás	6	iskolás	N.NOM.SG	iskolás
iskolás	6	iskolás	ADJ.NOM.SG	iskolás
házi	6	házi	N.NOM.SG	házi
házi	6	házi	N.NOM.SG	házi
házi	6	házi	ADJ.NOM.SG	házi
feladatot	1	feladat	N.SG-ACC	feladat-ot
tanultad	1	tanul	V-IND.PST.DEF.2.SG	tanul-tad
megtanulni	1	megtanul	V-NFIN	megtanul-ni
megtanulni	1	megtanul	V-NFIN	megtanul-ni
fogtad	3	fog	V-IND.PST.DEF.2.SG	fog-tad
picik	4	pici	N.NOM-PL	pici-k
picik	4	pici	ADJ.NOM-PL	pici-k
innivaló	2	innivaló	N.NOM.SG	innivaló
szomjasak	1	szomjas	ADJ.NOM-PL	szomjas-ak
állnak	6	áll	N.SG-DAT.SG	áll-nak
állnak	6	áll	V-IND.PRS.INDF.3.PL	áll-nak
verset	8	vers	N.SG-ACC	vers-et
elmondanál	1	elmond	V-COND.PRS.INDF.2.SG	elmond-anál
zsákom	4	zsák	N.NOM-PSS1S.SG	zsák-om
elmond	1	elmond	V.IND.PRS.INDF.3.SG	elmond
mákom	5	mák	N.NOM-PSS1S.SG	mák-om
apához	1	apa	N.SG-AT+ALL	apa-hoz
tanuljunk	1	tanul	V-SBJV.PRS.INDF.1.PL	tanul-junk
kincsem	1	kincsem	N.NOM.SG	kincsem
kincsem	1	kincs	N.NOM-PSS1S.SG	kincs-em
tart	1	tart	V.IND.PRS.INDF.3.SG	tart
tart	1	tar	ADJ.SG-ACC	tar-t
tanóra	1	tanóra	N.NOM.SG	tanóra
késtél	2	késik	V-IND.PST.INDF.2.SG	kés-tél
fürödtem	1	fürdik	V-IND.PST.INDF.1.SG	fürd-tem
fürödtem	1	fürdik	V-IND.PST.INDF.1.SG	fürd-tem
hátizsákba	1	hátizsák	N.SG-IN+ALL	hátizsák-ba
kedves	9	kedves	ADJ.NOM.SG	kedves
állatok	17	állat	N.NOM-PL	állat-ok
állatok	17	áll	N.NOM-PSS2P.SG	áll-atok
állatok	17	állatok	N.NOM.SG	állatok
állatok	17	állat	V-IND.PRS.INDF.1.SG	állat-ok
állatokat	15	áll	N.SG-PSS2P-ACC	áll-atok-at
állatokat	15	állatok	N-ACC.SG	állatok-at
jegesmedve	10	jegesmedve	N.NOM.SG	jegesmedve
jegesmedvét	3	jegesmedve	N.SG-ACC	jegesmedve-t
állatot	7	állat	N.SG-ACC	állat-ot
ismersz	1	ismer	V-IND.PRS.INDF.2.SG(asz)	ismer-sz
megmond	1	megmond	V.IND.PRS.INDF.3.SG	megmond
megmond	1	megmond	V.IND.PRS.INDF.3.SG	megmond
ormánya	4	ormány	N.NOM-PSS3S.SG	ormány-a
zsiráfot	8	zsiráf	N.SG-ACC	zsiráf-ot
kettő	120	kettő	N.NOM.SG	kettő
pont	86	pont	N.NOM.SG	pont
rajzold	4	rajzol	V-SBJV.PRS.DEF.2.SG	rajzol-d
sálat	3	sál	N.SG-ACC	sál-at
sapka	15	sapka	N.NOM.SG	sapka
lábára	5	láb	N.SG-PSS3S-ON+ALL	láb-a-ra
lábára	5	lába	N.SG-ON+ALL	lába-ra
rajzoljon	2	rajzol	V-SBJV.PRS.INDF.3.SG	rajzol-jon
emberke	2	emberke	N.NOM.SG	emberke
sál	7	sál	N.NOM.SG	sál
szőre	3	szőr	N.NOM-PSS3S.SG	szőr-e
popója	5	popó	N.NOM-PSS3S.SG	popó-ja
papírra	7	papír	N.SG-ON+ALL	papír-ra
színnel	3	szín	N.SG-INST	szín-vel
színnel	3	szín	N.SG-INST	szín-vel
színnel	3	szín	N.SG-INST	szín-vel
válassz	1	választ	V-SBJV.PRS.INDF.2.SG	választ-j
könnyebb	2	könnyebb	ADJ.NOM.SG	könnyebb
könnyebb	2	könnyű	ADJ.NOM.SG-CMPR	könnyű-ebb
rajzolja	3	rajzol	V-IND.PRS.DEF.3.SG	rajzol-ja
rajzolja	3	rajzol	V-SBJV.PRS.DEF.3.SG	rajzol-ja
pirossal	2	piros	N.SG-INST	piros-val
firkáld	1	firkál	V-SBJV.PRS.DEF.2.SG	firkál-d
megpróbál	1	megpróbál	V.IND.PRS.INDF.3.SG	megpróbál
apád	2	apa	N.NOM-PSS2S.SG	apa-d
apád	2	apa	N.NOM-PSS2S.SG	apa-d
ülés	2	ülés	N.NOM.SG	ülés
ülés	2	ül	V-V.MSDR	ül-és
pedál	2	pedál	N.NOM.SG	pedál
tekerő	1	teker	V-V.PTCP.PRS	teker-ő
pedálja	1	pedál	N.NOM-PSS3S.SG	pedál-ja
tekerni	4	teker	V-NFIN	teker-ni
írás	2	írás	N.NOM.SG	írás
írás	2	ír	V-V.MSDR	ír-ás
sátrat	5	sátor	N.SG-ACC	sátor-at
bölcsője	1	bölcső	N.NOM-PSS3S.SG	bölcső-je
rajzolta	6	rajzol	V-IND.PST.DEF.3.SG	rajzol-ta
klassz	9	klassz	ADJ.NOM.SG	klassz
babára	2	baba	N.SG-ON+ALL	baba-ra
babára	2	baba	ADJ.SG-ON+ALL	baba-ra
búvár	5	búvár	N.NOM.SG	búvár
jelentene	1	jelent	V-COND.PRS.INDF.3.SG	jelent-ene
felállás	1	feláll	V-V.MSDR	feláll-ás
