SF,Freq,Lemma,Analysis,Segmentation
épiteni,2,ép,ADJ.NOM.SG-PSS3S.PL-ACC-NFIN,ép-i-t-eni
dalut,1,dalu,dalu-ACC,dalu-t
darut,1,daru,N.NOM-ACC,daru-t
hatba,1,hat,V.IND.PRS.INDF.3.SG-IN+ALL,hat-ba
pilost,1,pilos,pilos-ACC,pilos-t
halásba,1,hal,V.IND.PRS.INDF.3.SG-V.MSDR-IN+ALL,hal-ás-ba
halaska,2,halas,ADJ.SG-PL-PSS3S,halas-k-a
dugjam,1,dug,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.1.SG,dug-jam
levetem,1,levet,V.IND.PRS.INDF.3.SG-PSS1S,levet-em
összeszedte,8,összeszed,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,összeszed-te
eltörtem,2,eltör,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,eltör-tem
zsebem,1,zseb,N.NOM-PSS1S,zseb-em
összekeverte,1,összekever,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,összekever-te
halát,3,halá,halá-ACC,halá-t
ajándékot,8,ajándék,N.NOM-ACC,ajándék-ot
vett,3,vet,V.IND.PRS.INDF.3.SG-ACC,vet-t
télapócska,1,télapócs,télapócs-PL-PSS3S,télapócs-k-a
vödörbe,1,vödör,N.NOM-IN+ALL,vödör-be
megfázik,2,megfáz,megfáz-PSS3P.PL,megfáz-ik
lépsz,2,lép,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,lép-sz
kaplépszt,1,kaplép,kaplép-IND.PRS.INDF.2.SG-ACC,kaplép-sz-t
szilmat,2,szil,N.NOM-PSS1S-ACC,szil-m-at
nagyszája,1,nagyszá,nagyszá-PSS3S,nagyszá-ja
manuskát,1,manuská,manuská-ACC,manuská-t
helyén,1,hely,N.NOM-PSS4S-ON+ESS,hely-é-n
kérek,1,kér,V.IND.PRS.INDF.3.SG-PL,kér-ek
elvitték,2,elvi,ADJ.SG-IND.PST.DEF.3.PL,elvi-tték
szólt,1,szól,V.IND.PRS.INDF.3.SG-ACC,szól-t
köten,1,köt,V.IND.PRS.INDF.3.SG-ON+ESS,köt-en
halakat,1,hala,N.SG-PL-ACC,hala-k-at
motorat,1,motor,N.NOM-ACC,motor-at
kalapácsomat,5,kalapács,N.NOM-PSS1S-ACC,kalapács-om-at
szépem,1,szép,ADJ.NOM.SG-PSS1S,szép-em
reggelizek,2,reggeliz,reggeliz-PL,reggeliz-ek
kerekeit,1,kereke,N.SG-PSS3S.PL-ACC,kereke-i-t
fejüket,1,fej,V.IND.PRS.INDF.3.SG-PSS3P-ACC,fej-ük-et
oldalra,2,oldal,N.NOM-ON+ALL,oldal-ra
világoson,1,világos,ADJ.NOM.SG-ON+ESS,világos-on
szemük,1,szem,N.NOM-PSS3P,szem-ük
kerekük,1,kerek,ADJ.NOM.SG-PSS3P,kerek-ük
álmodozok,1,álmodoz,álmodoz-PL,álmodoz-ok
törd,1,tör,V.IND.PRS.INDF.3.SG-PSS2S,tör-d
monié,3,mo,mo-NFIN-PSS4S,mo-ni-é
mosott,1,mos,V.IND.PRS.INDF.3.SG-V.PTCP.PST,mos-ott
búgyimba,1,búgy,búgy-PSS1S.PL-IN+ALL,búgy-im-ba
fölkapta,1,fölkap,fölkap-IND.PST.DEF.3.SG,fölkap-ta
megtörültem,1,megtör,megtör-BYWAY-IND.PST.DEF.1.SG,megtör-ül-tem
anyukának,2,anyuká,anyuká-DAT,anyuká-nak
nénik,1,néni,N.NOM-PL,néni-k
kiviszi,1,kivisz,V.IND.PRS.INDF.3.SG-PSS3S.PL,kivisz-i
sírok,1,sír,V.IND.PRS.INDF.3.SG-PL,sír-ok
talicskázok,1,talicskáz,talicskáz-PL,talicskáz-ok
talicskázzunk,1,talicskázz,talicskázz-PSS1P,talicskázz-unk
lyukban,1,lyuk,N.NOM-IN+ESS,lyuk-ban
hozunk,1,hoz,V.IND.PRS.INDF.3.SG-PSS1P,hoz-unk
verzik,2,verz,verz-PSS3P.PL,verz-ik
addide,7,ad,V.IND.PRS.INDF.3.SG-PSS2S-PSS2S.PL-PSS3S,ad-d-id-e
anyukanak,1,anyuka,N.NOM-DAT,anyuka-nak
vonatotam,1,vonato,vonato-IND.PST.INDF.1.SG,vonato-tam
eldobjuk,1,eldob,V.IND.PRS.INDF.3.SG-PSS3P,eldob-juk
ebed,2,eb,N.NOM-PSS2S,eb-ed
szobaba,1,szoba,N.NOM-IN+ALL,szoba-ba
gyarba,1,gyar,gyar-IN+ALL,gyar-ba
puskam,1,puska,N.NOM-PSS1S,puska-m
tole,1,tol,V.IND.PRS.INDF.3.SG-PSS3S,tol-e
monitól,1,mo,mo-NFIN-AT+ABL,mo-ni-tól
labdat,1,labda,N.NOM-ACC,labda-t
megnézzuk,2,megnézz,megnézz-PSS3P,megnézz-uk
bölcsdébe,1,bölcs,ADJ.NOM.SG-PSS2S-PSS4S-IN+ALL,bölcs-d-é-be
bölcsde,4,bölcs,ADJ.NOM.SG-PSS2S-PSS3S,bölcs-d-e
mindjart,1,mindjar,mindjar-ACC,mindjar-t
veszekedünk,1,vesz,V.IND.PRS.INDF.3.SG-PL-PSS2S-PSS1P,vesz-ek-ed-ünk
ágyunk,3,ágy,N.NOM-PSS1P,ágy-unk
elrontották,1,elront,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,elront-ották
lábom,3,láb,N.NOM-PSS1S,láb-om
megütöm,2,megüt,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.1.SG,megüt-öm
anyucinál,1,anyuc,anyuc-PSS3S.PL-AT+ESS,anyuc-i-nál
homokoztam,1,homokoz,homokoz-IND.PST.INDF.1.SG,homokoz-tam
becsiptem,1,becsip,becsip-IND.PST.DEF.1.SG,becsip-tem
maszni,1,ma,N.NOM-IND.PRS.INDF.2.SG-NFIN,ma-sz-ni
penzbe,1,penz,penz-IN+ALL,penz-be
felálltam,1,feláll,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,feláll-tam
lettem,1,lett,ADJ.SG-PSS1S,lett-em
rókakoma,1,róka,N.NOM-PL-PSS1S-PSS3S,róka-k-om-a
pusziját,1,puszijá,puszijá-ACC,puszijá-t
babátom,1,babá,babá-ACC-PSS1S,babá-t-om
lábda,3,láb,N.NOM-PSS2S-PSS3S,láb-d-a
parnát,1,par,par-COND.PRS.DEF.3.SG-ACC,par-ná-t
haragszok,2,harag,N.NOM-IND.PRS.INDF.2.SG-PL,harag-sz-ok
csukva,1,csuk,V.IND.PRS.INDF.3.SG-V.CVB,csuk-va
lábdazok,1,lábdaz,lábdaz-PL,lábdaz-ok
elrontott,1,elront,V.IND.PRS.INDF.3.SG-V.PTCP.PST,elront-ott
vágyok,2,vágy,N.NOM-PL,vágy-ok
szaladgázzunk,1,szaladgázz,szaladgázz-PSS1P,szaladgázz-unk
házikoban,1,háziko,háziko-IN+ESS,háziko-ban
lábomba,1,láb,N.NOM-PSS1S-IN+ALL,láb-om-ba
fiat,1,fi,N.SG-ACC,fi-at
árnyékba,3,árnyék,N.NOM-IN+ALL,árnyék-ba
megáztam,1,megáz,megáz-IND.PST.INDF.1.SG,megáz-tam
rókától,1,róká,róká-AT+ABL,róká-tól
faradt,1,far,N.NOM-PSS2S.SG-ACC,far-ad-t
kutyaról,1,kutya,N.NOM-ON+ABL,kutya-ról
mosni,2,mos,V.IND.PRS.INDF.3.SG-NFIN,mos-ni
megyunk,1,megy,V.IND.PRS.INDF.3.SG-PSS1P,megy-unk
hozol,1,hoz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,hoz-ol
szeretek,1,szeret,V.IND.PRS.INDF.3.SG-PL,szeret-ek
addvissza,2,addvis,addvis-IND.PRS.INDF.2.SG-PSS3S,addvis-sz-a
papija,2,papi,ADJ.SG-PSS3S,papi-ja
agyikó,1,agyi,ADJ.SG-PL-V.PTCP.PRS,agyi-k-ó
megtakarlak,1,megtakar,megtakar-IND.PRS.LGSPEC1.1.SG,megtakar-lak
írok,1,ír,V.IND.PRS.INDF.3.SG-PL,ír-ok
mokuska,3,mokus,mokus-PL-PSS3S,mokus-k-a
karikám,1,kariká,kariká-PSS1S,kariká-m
fölálltam,1,föláll,föláll-IND.PST.INDF.1.SG,föláll-tam
lyukamba,1,lyuk,N.NOM-PSS1S.SG-IN+ALL,lyuk-am-ba
lyukból,1,lyuk,N.NOM-IN+ABL,lyuk-ból
monikáé,4,moniká,moniká-PSS4S,moniká-é
kéreke,3,kér,V.IND.PRS.INDF.3.SG-PL-PSS3S,kér-ek-e
panka,193,p,N.NOM-PSS3S-PSS1P-PSS3S,p-a-nk-a
dumadum,1,dumadu,dumadu-PSS1S,dumadu-m
babi,12,bab,N.NOM-PSS3S.PL,bab-i
napa,4,nap,N.NOM-PSS3S,nap-a
napapa,7,napap,napap-PSS3S,napap-a
panna,50,p,N.NOM-PSS3S-ON+ESS-COND.PRS.INDF.3.SG,p-a-n-na
hátadnak,4,háta,N.SG-PSS2S-DAT,háta-d-nak
sátorba,2,sátor,N.NOM-IN+ALL,sátor-ba
mennyi,3,menny,N.NOM-PSS3S.PL,menny-i
mennyi,1,menny,N.NOM-PSS3S.PL,menny-i
enni,3,enn,N.NOM-PSS3S.PL,enn-i
macinak,1,maci,N.NOM-DAT,maci-nak
enni,20,enn,N.NOM-PSS3S.PL,enn-i
másik,7,más,ADJ.NOM.SG-PSS3P.PL,más-ik
másikhoz,1,más,ADJ.NOM.SG-PSS3P.PL-AT+ALL,más-ik-hoz
esznek,6,esz,N.NOM-DAT,esz-nek
megnézi,8,megnéz,V.IND.PRS.INDF.3.SG-PSS3S.PL,megnéz-i
nyúlbábot,1,nyúlbáb,nyúlbáb-ACC,nyúlbáb-ot
látom,2,lát,V.IND.PRS.INDF.3.SG-PSS1S,lát-om
mijajó,12,m,N.NOM-PSS3S.PL-PSS3S-SBJV.PRS.INDF.2.SG-V.PTCP.PRS,m-i-ja-j-ó
mijajó,3,m,N.NOM-PSS3S.PL-PSS3S-SBJV.PRS.INDF.2.SG-V.PTCP.PRS,m-i-ja-j-ó
minyáó,1,minyá,minyá-V.PTCP.PRS,minyá-ó
nagyszobába,2,nagyszobá,nagyszobá-IN+ALL,nagyszobá-ba
szervusz,1,szervu,szervu-IND.PRS.INDF.2.SG,szervu-sz
búttak,1,bú,N.NOM-IND.PST.INDF.3.PL,bú-ttak
babákat,3,babá,babá-PL-ACC,babá-k-at
belerak,1,beler,beler-PL,beler-ak
hálózsákot,1,hálózsák,N.NOM-ACC,hálózsák-ot
babakocsit,1,babakocsi,N.NOM-ACC,babakocsi-t
tolja,2,tol,V.IND.PRS.INDF.3.SG-PSS3S,tol-ja
másikok,1,más,ADJ.NOM.SG-PSS3P.PL-PL,más-ik-ok
belelapátol,1,belelapá,belelapá-ACC-IND.PRS.INDF.2.SG,belelapá-t-ol
most,13,mos,V.IND.PRS.INDF.3.SG-ACC,mos-t
homokozunk,2,homokoz,homokoz-PSS1P,homokoz-unk
késobb,1,kés,N.NOM-CMPR,kés-obb
vigyázol,2,vigyáz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,vigyáz-ol
nézd,11,néz,V.IND.PRS.INDF.3.SG-PSS2S,néz-d
ennek,2,enn,N.NOM-PL,enn-ek
jajajajajaj,1,jaj,N.NOM-PSS3S-PSS3S-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG,jaj-a-ja-ja-ja-j
megeszi,1,meg,meg-PSS3S-IND.PRS.INDF.2.SG-PSS3S.PL,meg-e-sz-i
mondd,1,mond,V.IND.PRS.INDF.3.SG-PSS2S,mond-d
micsinálnak,1,mics,mics-PSS3S.PL-AT+ESS-DAT,mics-i-nál-nak
apukát,1,apuká,apuká-ACC,apuká-t
apuka,2,apu,N.NOM-PL-PSS3S,apu-k-a
meginni,1,meg,meg-PSS3S.PL-NFIN,meg-i-nni
majadj,1,ma,N.NOM-SBJV.PRS.INDF.2.SG-PSS2S.SG-SBJV.PRS.INDF.2.SG,ma-j-ad-j
majadj,1,ma,N.NOM-SBJV.PRS.INDF.2.SG-PSS2S.SG-SBJV.PRS.INDF.2.SG,ma-j-ad-j
hátizsákba,1,hátizsák,N.NOM-IN+ALL,hátizsák-ba
tollat,2,tolla,N.SG-ACC,tolla-t
láttam,2,lát,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,lát-tam
székeket,1,szék,N.NOM-PL-ACC,szék-ek-et
hozok,2,hoz,V.IND.PRS.INDF.3.SG-PL,hoz-ok
fogtam,1,fog,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,fog-tam
papírt,1,papír,N.NOM-ACC,papír-t
picik,2,pici,ADJ.SG-PL,pici-k
állnak,1,áll,V.IND.PRS.INDF.3.SG-DAT,áll-nak
mellé,1,mell,N.NOM-PSS4S,mell-é
tudjuk,1,tud,V.IND.PRS.INDF.3.SG-PSS3P,tud-juk
mákom,2,mák,N.NOM-PSS1S,mák-om
megtanít,2,megtaní,megtaní-ACC,megtaní-t
mindenki,8,m,N.NOM-PSS3S.PL-ON+ESS-PSS2S-PSS3S-PSS1P-PSS3S.PL,m-i-n-d-e-nk-i
verset,2,verse,N.SG-ACC,verse-t
egyedül,1,egyed,N.NOM-BYWAY,egyed-ül
házamat,4,háza,N.SG-PSS1S-ACC,háza-m-at
papám,1,papá,papá-PSS1S,papá-m
mamám,1,mamá,mamá-PSS1S,mamá-m
hátizsákba,1,hátizsák,N.NOM-IN+ALL,hátizsák-ba
állatokat,1,állatok,N-ACC,állatok-at
jegesmedvét,3,jeges,ADJ.NOM.SG-PSS1S-PSS2S-TRANS-ACC,jeges-m-ed-vé-t
nagyon,2,nagy,ADJ.NOM.SG-ON+ESS,nagy-on
pani,2,p,N.NOM-NFIN,p-ani
rajzolta,1,rajzol,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,rajzol-ta
maki,2,ma,N.NOM-PL-PSS3S.PL,ma-k-i
lápa,1,láp,N.NOM-PSS3S,láp-a
tittituti,1,tittitu,tittitu-ACC-PSS3S.PL,tittitu-t-i
fölmász,1,fölmá,fölmá-IND.PRS.INDF.2.SG,fölmá-sz
körberakni,2,körber,körber-PL-NFIN,körber-ak-ni
köbe,3,köb,N.NOM-PSS3S,köb-e
körberak,1,körber,körber-PL,körber-ak
gizi,5,giz,giz-PSS3S.PL,giz-i
sári,4,sár,N.NOM-PSS3S.PL,sár-i
babané,1,baba,ADJ.SG-COND.PRS.DEF.3.SG,baba-né
mené,1,m,N.NOM-COND.PRS.DEF.3.SG,m-ené
tejó,1,tej,N.NOM-V.PTCP.PRS,tej-ó
szaba,3,szab,V.IND.PRS.INDF.3.SG-PSS3S,szab-a
megkérde,2,megkér,V.IND.PRS.INDF.3.SG-PSS2S-PSS3S,megkér-d-e
oldön,1,old,V.IND.PRS.INDF.3.SG-ON+ESS,old-ön
mindenje,1,m,N.NOM-PSS3S.PL-ON+ESS-PSS2S-ON+ESS-PSS3S,m-i-n-d-en-je
meüt,1,meü,meü-ACC,meü-t
metáj,3,metá,metá-SBJV.PRS.INDF.2.SG,metá-j
megi,3,meg,meg-PSS3S.PL,meg-i
soka,1,sok,ADJ.SG-PSS3S,sok-a
egérkének,1,egér,N.NOM-PL-PSS4S-DAT,egér-k-é-nek
kismacinak,1,kismac,kismac-PSS3S.PL-DAT,kismac-i-nak
kismacinak,1,kismac,kismac-PSS3S.PL-DAT,kismac-i-nak
egérkénél,1,egér,N.NOM-PL-PSS4S-AT+ESS,egér-k-é-nél
megfogni,2,megfog,V.IND.PRS.INDF.3.SG-NFIN,megfog-ni
megnézzük,2,megnézz,megnézz-PSS3P,megnézz-ük
hoztam,1,hoz,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,hoz-tam
párnát,1,pár,N.NOM-COND.PRS.DEF.3.SG-ACC,pár-ná-t
kisbabának,2,kisbabá,kisbabá-DAT,kisbabá-nak
fölébredtem,2,fölébr,fölébr-PSS2S-IND.PST.DEF.1.SG,fölébr-ed-tem
gyermek,1,gyer,gyer-PSS1S-PL,gyer-m-ek
kisgyermek,1,kisgyer,kisgyer-PSS1S-PL,kisgyer-m-ek
ágyam,2,ágya,N.SG-PSS1S,ágya-m
nagyfiúknak,1,nagyfiú,nagyfiú-PL-DAT,nagyfiú-k-nak
ágyuk,1,ágy,N.NOM-PSS3P,ágy-uk
pannának,1,p,N.NOM-PSS3S-ON+ESS-COND.PRS.INDF.3.PL,p-a-n-nának
kicsikét,1,kicsi,ADJ.SG-PL-PSS4S-ACC,kicsi-k-é-t
kicsike,1,kicsi,ADJ.SG-PL-PSS3S,kicsi-k-e
visszabújok,2,visszabú,visszabú-SBJV.PRS.INDF.2.SG-PL,visszabú-j-ok
menjünk,4,m,N.NOM-ON+ESS-SBJV.PRS.INDF.1.PL,m-en-jünk
anyukával,1,anyuká,anyuká-INST,anyuká-val
homokozok,1,homokoz,homokoz-PL,homokoz-ok
akváriumba,1,akvárium,N.NOM-IN+ALL,akvárium-ba
szeretem,1,szeret,V.IND.PRS.INDF.3.SG-PSS1S,szeret-em
téjdem,1,té,N.NOM-SBJV.PRS.INDF.2.SG-PSS2S-PSS1S,té-j-d-em
ágyba,1,ágy,N.NOM-IN+ALL,ágy-ba
doktornéni,5,doktor,N.NOM-COND.PRS.DEF.3.SG-NFIN,doktor-né-ni
megnézni,2,megnéz,V.IND.PRS.INDF.3.SG-NFIN,megnéz-ni
megnézi,4,megnéz,V.IND.PRS.INDF.3.SG-PSS3S.PL,megnéz-i
vizsgálja,1,vizsgál,V.IND.PRS.INDF.3.SG-PSS3S,vizsgál-ja
maradok,1,marad,V.IND.PRS.INDF.3.SG-PL,marad-ok
kavicsba,1,kavics,N.NOM-IN+ALL,kavics-ba
gyógyultam,1,gyógyul,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,gyógyul-tam
meggyógyultam,2,meggyógy,meggyógy-BYWAY-IND.PST.INDF.1.SG,meggyógy-ul-tam
végre,1,vég,N.NOM-ON+ALL,vég-re
jajj,1,jaj,N.NOM-SBJV.PRS.INDF.2.SG,jaj-j
jajj,1,jaj,N.NOM-SBJV.PRS.INDF.2.SG,jaj-j
jobban,8,jobb,ADJ.SG-PSS3S-ON+ESS,jobb-a-n
picika,3,pici,ADJ.SG-PL-PSS3S,pici-k-a
napapi,1,napap,napap-PSS3S.PL,napap-i
picipapi,1,picipap,picipap-PSS3S.PL,picipap-i
bábi,6,báb,N.NOM-PSS3S.PL,báb-i
picitibi,1,picitib,picitib-PSS3S.PL,picitib-i
krumplija,1,krumpli,N.NOM-PSS3S,krumpli-ja
zsebibaba,12,zseb,N.NOM-PSS3S.PL-IN+ALL-IN+ALL,zseb-i-ba-ba
kanga,16,kang,kang-PSS3S,kang-a
kompam,1,komp,N.NOM-PSS1S.SG,komp-am
mana,3,ma,N.NOM-COND.PRS.INDF.3.SG,ma-na
süle,1,sül,V.IND.PRS.INDF.3.SG-PSS3S,sül-e
mamamam,1,mama,N.NOM-PSS1S-PSS1S.SG,mama-m-am
pipi,21,pip,pip-PSS3S.PL,pip-i
panyata,1,pany,pany-PSS3S-IND.PST.DEF.3.SG,pany-a-ta
széke,2,szék,N.NOM-PSS3S,szék-e
panta,5,p,N.NOM-PSS3S-ON+ESS-IND.PST.DEF.3.SG,p-a-n-ta
ütön,1,üt,V.IND.PRS.INDF.3.SG-ON+ESS,üt-ön
megtöröljük,1,megtör,megtör-IND.PRS.INDF.2.SG-PSS3P,megtör-öl-jük
háté,1,hát,N.NOM-PSS4S,hát-é
fenne,1,fen,V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG,fen-ne
gyurmát,4,gyurmá,gyurmá-ACC,gyurmá-t
gabótól,3,gab,gab-V.PTCP.PRS-AT+ABL,gab-ó-tól
hiszem,5,hisz,V.IND.PRS.INDF.3.SG-PSS1S,hisz-em
békéscsaba,3,békéscs,békéscs-PSS3S-IN+ALL,békéscs-a-ba
csinálnom,1,csinál,V.IND.PRS.INDF.3.SG-NFIN.1.SG,csinál-nom
éppen,11,épp,épp-ON+ESS,épp-en
kicsikét,1,kicsi,ADJ.SG-PL-PSS4S-ACC,kicsi-k-é-t
kicsik,1,kicsi,ADJ.SG-PL,kicsi-k
asztalat,2,asztal,N.NOM-ACC,asztal-at
akartam,2,akar,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG,akar-tam
szeretni,1,szeret,V.IND.PRS.INDF.3.SG-NFIN,szeret-ni
megszeretem,1,meg,meg-IND.PRS.INDF.2.SG-PSS3S-ON+ALL-IND.PST.DEF.1.SG,meg-sz-e-re-tem
mindegyiket,1,mindegy,mindegy-PSS3P.PL-ACC,mindegy-ik-et
melyikre,2,mely,mely-PSS3P.PL-ON+ALL,mely-ik-re
mondani,1,monda,N.NOM-NFIN,monda-ni
napocska,3,napocs,napocs-PL-PSS3S,napocs-k-a
fejéj,1,fej,V.IND.PRS.INDF.3.SG-PSS4S-SBJV.PRS.INDF.2.SG,fej-é-j
minek,1,m,N.NOM-PSS3S.PL-DAT,m-i-nek
mjejek,5,m,N.NOM-PSS3S-SBJV.PRS.INDF.1.SG,m-je-jek
csiájok,2,csiá,csiá-SBJV.PRS.INDF.2.SG-PL,csiá-j-ok
belle,1,bell,bell-PSS3S,bell-e
gyujmázni,1,gyujmáz,gyujmáz-NFIN,gyujmáz-ni
építsünk,3,építs,építs-PSS1P,építs-ünk
találkoztam,4,találkoz,találkoz-IND.PST.INDF.1.SG,találkoz-tam
márvele,1,már,már-INST-PSS3S,már-vel-e
pötyihinta,1,pötyih,pötyih-PSS3S.PL-ON+ESS-IND.PST.DEF.3.SG,pötyih-i-n-ta
pötyi,4,pöty,pöty-PSS3S.PL,pöty-i
találkozok,1,találkoz,találkoz-PL,találkoz-ok
pédájuj,1,pédáju,pédáju-SBJV.PRS.INDF.2.SG,pédáju-j
porszívónak,1,porszívó,ADJ.SG-DAT,porszívó-nak
kezdem,1,kezd,V.IND.PRS.INDF.3.SG-PSS1S,kezd-em
csijánunk,2,csijá,csijá-NFIN.1.PL,csijá-nunk
mjetem,1,m,N.NOM-PSS3S-IND.PST.DEF.1.SG,m-je-tem
csiáttam,1,csiá,csiá-IND.PST.DEF.1.SG,csiá-ttam
építek,2,épít,V.IND.PRS.INDF.3.SG-PL,épít-ek
csijájok,2,csijá,csijá-SBJV.PRS.INDF.2.SG-PL,csijá-j-ok
tanítóné,1,tanító,N.NOM-COND.PRS.DEF.3.SG,tanító-né
megnézd,1,megnéz,V.IND.PRS.INDF.3.SG-PSS2S,megnéz-d
útba,6,út,N.NOM-IN+ALL,út-ba
kettőt,6,kettő,N.NOM-ACC,kettő-t
háom,1,há,N.NOM-PSS1S,há-om
körtét,1,kör,N.NOM-ACC-PSS4S-ACC,kör-t-é-t
nemm,2,nem,N.NOM-PSS1S,nem-m
madarasat,1,madaras,ADJ.SG-ACC,madaras-at
keresni,3,keres,V.IND.PRS.INDF.3.SG-NFIN,keres-ni
panka,14,p,N.NOM-PSS3S-PSS1P-PSS3S,p-a-nk-a
nagybabák,1,nagybabá,nagybabá-PL,nagybabá-k
bújócskázni,1,bújócskáz,bújócskáz-NFIN,bújócskáz-ni
ebaba,1,eb,N.NOM-PSS3S-IN+ALL,eb-a-ba
hinták,2,hintá,hintá-PL,hintá-k
panna,1,p,N.NOM-PSS3S-ON+ESS-COND.PRS.INDF.3.SG,p-a-n-na
pank,2,p,N.NOM-PSS3S-PSS1P,p-a-nk
előveszed,1,elő,N.NOM-V.CVB-IND.PRS.INDF.2.SG-PSS2S,elő-ve-sz-ed
kártyás,1,kárty,kárty-V.MSDR,kárty-ás
dobozba,1,doboz,N.NOM-IN+ALL,doboz-ba
teljesen,1,teljes,ADJ.NOM.SG-ON+ESS,teljes-en
összekeverednek,1,összekever,V.IND.PRS.INDF.3.SG-PSS2S-DAT,összekever-ed-nek
masz,2,ma,N.NOM-IND.PRS.INDF.2.SG,ma-sz
meggyó,2,meggy,meggy-V.PTCP.PRS,meggy-ó
piri,4,pir,pir-PSS3S.PL,pir-i
mimi,3,m,N.NOM-PSS1S.PL-PSS3S.PL,m-im-i
seba,1,seb,N.NOM-PSS3S,seb-a
habi,1,hab,N.NOM-PSS3S.PL,hab-i
pisitettem,1,pisi,N.NOM-ACC-IND.PST.DEF.1.SG,pisi-t-ettem
peti,2,p,N.NOM-ACC-PSS3S.PL,p-et-i
bababa,5,baba,ADJ.SG-IN+ALL,baba-ba
obibi,1,obib,obib-PSS3S.PL,obib-i
pönti,1,p,N.NOM-ON+ESS-ACC-PSS3S.PL,p-ön-t-i
gebi,5,geb,geb-PSS3S.PL,geb-i
pisz,3,p,N.NOM-PSS3S.PL-IND.PRS.INDF.2.SG,p-i-sz
mémi,5,m,N.NOM-PSS4S-PSS1S-PSS3S.PL,m-é-m-i
popi,8,pop,N.NOM-PSS3S.PL,pop-i
csiná,3,csi,N.NOM-COND.PRS.DEF.3.SG,csi-ná
álli,1,áll,V.IND.PRS.INDF.3.SG-PSS3S.PL,áll-i
rendrautó,2,rendrau,rendrau-ACC-V.PTCP.PRS,rendrau-t-ó
babim,3,bab,N.NOM-PSS1S.PL,bab-im
mata,3,ma,N.NOM-IND.PST.DEF.3.SG,ma-ta
lapam,1,lap,N.NOM-PSS1S.SG,lap-am
micimackó,4,micimac,micimac-PL-V.PTCP.PRS,micimac-k-ó
nézi,4,néz,V.IND.PRS.INDF.3.SG-PSS3S.PL,néz-i
hádne,1,há,N.NOM-PSS2S-COND.PRS.INDF.3.SG,há-d-ne
kakaósbejgli,3,kakaósbejgl,kakaósbejgl-PSS3S.PL,kakaósbejgl-i
kakaobegi,2,kakaobeg,kakaobeg-PSS3S.PL,kakaobeg-i
kakaóbegi,3,kakaóbeg,kakaóbeg-PSS3S.PL,kakaóbeg-i
pabáti,2,pabá,pabá-ACC-PSS3S.PL,pabá-t-i
paba,1,p,N.NOM-PSS3S-IN+ALL,p-a-ba
sírt,4,sír,V.IND.PRS.INDF.3.SG-ACC,sír-t
előtt,1,elő,N.NOM-V.PTCP.PST,elő-tt
apunak,3,apu,N.NOM-DAT,apu-nak
kani,1,kan,N.NOM-PSS3S.PL,kan-i
kondampa,1,kondamp,kondamp-PSS3S,kondamp-a
pöti,2,p,N.NOM-ACC-PSS3S.PL,p-öt-i
hita,9,hit,N.NOM-PSS3S,hit-a
bilibe,2,bili,N.NOM-IN+ALL,bili-be
mije,3,m,N.NOM-PSS3S.PL-PSS3S,m-i-je
mábán,1,mábá,mábá-ON+ESS,mábá-n
deliket,1,deli,ADJ.NOM.SG-PL-ACC,deli-k-et
széké,1,szék,N.NOM-PSS4S,szék-é
panni,4,p,N.NOM-PSS3S-NFIN,p-a-nni
babom,1,bab,N.NOM-PSS1S,bab-om
csipi,3,csip,N.NOM-PSS3S.PL,csip-i
pumukli,6,pumukl,pumukl-PSS3S.PL,pumukl-i
találkozni,1,találkoz,találkoz-NFIN,találkoz-ni
találkozni,1,találkoz,találkoz-NFIN,találkoz-ni
viszi,1,visz,V.IND.PRS.INDF.3.SG-PSS3S.PL,visz-i
kisállat,1,kisáll,kisáll-ACC,kisáll-at
menézni,1,menéz,menéz-NFIN,menéz-ni
megütöte,1,megütö,megütö-IND.PST.DEF.3.SG,megütö-te
fejét,1,fej,V.IND.PRS.INDF.3.SG-PSS4S-ACC,fej-é-t
megjöttünk,1,meg,meg-SBJV.PRS.INDF.2.SG-IND.PST.INDF.1.PL,meg-j-öttünk
megnéznek,1,megnéz,V.IND.PRS.INDF.3.SG-DAT,megnéz-nek
nyugodtan,3,nyugodt,ADJ.NOM.SG-PSS3S-ON+ESS,nyugodt-a-n
