SF	Freq	Lemma	Analysis	Segmentation
jéget	3	jég	N.NOM-ACC	jég-et
dobott	3	dob	V.IND.PRS.INDF.3.SG-V.PTCP.PST	dob-ott
odaadtam	3	odaad	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	odaad-tam
hasam	2	hasa	N.SG-PSS1S	hasa-m
mácska	1	mács	mács-PL-PSS3S	mács-k-a
kaszálja	1	kaszál	V.IND.PRS.INDF.3.SG-PSS3S	kaszál-ja
ugrálj	2	ugrál	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG	ugrál-j
férek	2	fér	V.IND.PRS.INDF.3.SG-PL	fér-ek
ülni	17	ül	V.IND.PRS.INDF.3.SG-NFIN	ül-ni
hozd	9	hoz	V.IND.PRS.INDF.3.SG-PSS2S	hoz-d
csinakorokanyaméke	1	csinakorokany	csinakorokany-PSS1S.SG-PSS4S-PL-PSS3S	csinakorokany-am-é-k-e
koha	1	koh	N.NOM-PSS3S	koh-a
poha	1	poh	poh-PSS3S	poh-a
meke	2	m	N.NOM-PL-PSS3S	m-ek-e
make	5	ma	N.NOM-PL-PSS3S	ma-k-e
sütöttem	2	süt	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	süt-öttem
nyalni	1	nyal	V.IND.PRS.INDF.3.SG-NFIN	nyal-ni
fagyit	11	fagyi	N.NOM-ACC	fagyi-t
ablakban	1	ablak	N.NOM-IN+ESS	ablak-ban
karkötöd	2	kar	N.NOM-PL-ACC-IND.PRS.DEF.2.SG	kar-k-öt-öd
reggelt	3	reggel	N.NOM-ACC	reggel-t
elrontod	1	elront	V.IND.PRS.INDF.3.SG-PSS2S	elront-od
garázsot	1	garázs	N.NOM-ACC	garázs-ot
állni	1	áll	V.IND.PRS.INDF.3.SG-NFIN	áll-ni
garázsba	4	garázs	N.NOM-IN+ALL	garázs-ba
megcsinálja	1	megcsinál	V.IND.PRS.INDF.3.SG-PSS3S	megcsinál-ja
prum	1	pru	pru-PSS1S	pru-m
hasra	1	has	N.NOM-ON+ALL	has-ra
törölgetöm	1	törölg	törölg-ACC-IND.PRS.DEF.1.SG	törölg-et-öm
msot	1	ms	ms-ACC	ms-ot
dörzsöltem	1	dörzsöl	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	dörzsöl-tem
dörzsölöm	1	dörzsöl	V.IND.PRS.INDF.3.SG-IND.PRS.DEF.1.SG	dörzsöl-öm
visszatesszük	2	visszates	visszates-IND.PRS.INDF.2.SG.asz-PSS3P	visszates-sz-ük
visszatettük	1	vissza	N.NOM-ACC-IND.PST.DEF.1.PL	vissza-t-ettük
rontottad	1	ront	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	ront-ottad
csinálod	3	csinál	V.IND.PRS.INDF.3.SG-PSS2S	csinál-od
dobra	1	dob	V.IND.PRS.INDF.3.SG-ON+ALL	dob-ra
eldobok	1	eldob	V.IND.PRS.INDF.3.SG-PL	eldob-ok
öntöd	1	önt	V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG	önt-öd
félj	3	fél	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG	fél-j
fogod	2	fog	V.IND.PRS.INDF.3.SG-PSS2S	fog-od
szedünk	1	szed	V.IND.PRS.INDF.3.SG-PSS1P	szed-ünk
csin	6	csi	N.NOM-ON+ESS	csi-n
épitsük	2	épits	épits-PSS3P	épits-ük
megyünk	55	megy	V.IND.PRS.INDF.3.SG-PSS1P	megy-ünk
megépitsük	1	megépits	megépits-PSS3P	megépits-ük
gyoprsan	1	gyoprs	gyoprs-PSS3S-ON+ESS	gyoprs-a-n
látja	2	lát	V.IND.PRS.INDF.3.SG-PSS3S	lát-ja
megcsipt	1	megcsip	megcsip-ACC	megcsip-t
lapátot	4	lapát	N.NOM-ACC	lapát-ot
házam	2	háza	N.SG-PSS1S	háza-m
kapott	2	kap	V.IND.PRS.INDF.3.SG-V.PTCP.PST	kap-ott
nagyanyuci	1	nagyanyuc	nagyanyuc-PSS3S.PL	nagyanyuc-i
hoztam	13	hoz	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	hoz-tam
pákát	1	páká	páká-ACC	páká-t
innivalót	2	innivaló	N.NOM-ACC	innivaló-t
valót	1	való	ADJ.NOM.SG-ACC	való-t
hagyjatok	1	hagy	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL	hagy-jatok
helyet	2	hely	N.NOM-ACC	hely-et
innivalóm	1	innivaló	N.NOM-PSS1S	innivaló-m
szállj	9	száll	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG	száll-j
kislányom	5	kislány	kislány-PSS1S	kislány-om
ennivalót	3	ennivaló	ADJ-ACC	ennivaló-t
várjatok	1	vár	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL	vár-jatok
kaptok	2	kap	V.IND.PRS.INDF.3.SG-PSS2P	kap-tok
látsz	3	lát	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz	lát-sz
nézzük	17	nézz	nézz-PSS3P	nézz-ük
máshova	3	másho	másho-V.CVB	másho-va
leszállás	1	leszáll	V.IND.PRS.INDF.3.SG-V.MSDR	leszáll-ás
szállunk	3	száll	V.IND.PRS.INDF.3.SG-PSS1P	száll-unk
kiszállunk	1	kiszáll	V.IND.PRS.INDF.3.SG-PSS1P	kiszáll-unk
karkötöm	2	kar	N.NOM-PL-ACC-IND.PRS.DEF.1.SG	kar-k-öt-öm
beszállás	1	beszáll	V.IND.PRS.INDF.3.SG-V.MSDR	beszáll-ás
kanalad	1	kanal	kanal-PSS2S.SG	kanal-ad
csiáljunk	1	csiál	csiál-SBJV.PRS.INDF.1.PL	csiál-junk
esett	7	eset	N.NOM-ACC	eset-t
vonatról	2	vonat	N.NOM-ON+ABL	vonat-ról
nagyott	1	nagy	ADJ.NOM.SG-V.PTCP.PST	nagy-ott
látom	18	lát	V.IND.PRS.INDF.3.SG-PSS1S	lát-om
zászlót	1	zászló	N.NOM-ACC	zászló-t
rontsuk	1	ronts	ronts-PSS3P	ronts-uk
levélt	1	levél	N.NOM-ACC	levél-t
órát	1	órá	órá-ACC	órá-t
asztalnál	1	asztal	N.NOM-AT+ESS	asztal-nál
lenni	4	lenn	ADJ.NOM.SG-PSS3S.PL	lenn-i
csókot	1	csók	N.NOM-ACC	csók-ot
homokba	8	homok	N.NOM-IN+ALL	homok-ba
tologassuk	1	tologass	tologass-PSS3P	tologass-uk
rajta	23	rajt	N.NOM-PSS3S	rajt-a
pancsizni	2	pancsiz	pancsiz-NFIN	pancsiz-ni
indulhat	1	indul	V.IND.PRS.INDF.3.SG-POT	indul-hat
kornélka	1	kor	N.NOM-AT+ESS-PL-PSS3S	kor-nél-k-a
lelöksz	2	lel	V.IND.PRS.INDF.3.SG-PL-IND.PRS.INDF.2.SG.asz	lel-ök-sz
majakovszkij	1	majakov	majakov-IND.PRS.INDF.2.SG.asz-PL-PSS3S.PL-SBJV.PRS.INDF.2.SG	majakov-sz-k-i-j
üljek	2	ül	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG	ül-jek
hátam	4	háta	N.SG-PSS1S	háta-m
mögött	4	mög	mög-V.PTCP.PST	mög-ött
leszünk	1	lesz	V.IND.PRS.INDF.3.SG-PSS1P	lesz-ünk
autóba	6	autó	N.NOM-IN+ALL	autó-ba
ülünk	6	ül	V.IND.PRS.INDF.3.SG-PSS1P	ül-ünk
mihozzánk	1	mihozzá	mihozzá-PSS1P	mihozzá-nk
levetted	1	levet	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	levet-ted
jaja	3	jaj	N.NOM-PSS3S	jaj-a
ülök	9	ül	V.IND.PRS.INDF.3.SG-PL	ül-ök
kiabált	1	kiabál	V.IND.PRS.INDF.3.SG-ACC	kiabál-t
összerakjuk	2	összerak	V.IND.PRS.INDF.3.SG-PSS3P	összerak-juk
akarod	2	akar	V.IND.PRS.INDF.3.SG-PSS2S	akar-od
odaadni	2	odaad	V.IND.PRS.INDF.3.SG-NFIN	odaad-ni
üljünk	10	ül	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.PL	ül-jünk
beljebb	2	bel	N.NOM-SBJV.PRS.INDF.2.SG-CMPR	bel-j-ebb
száját	5	szájá	szájá-ACC	szájá-t
megütötte	2	megüt	V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG	megüt-ötte
kiszállok	1	kiszáll	V.IND.PRS.INDF.3.SG-PL	kiszáll-ok
megáztunk	1	megáz	megáz-IND.PST.INDF.1.PL	megáz-tunk
mellettem	2	melle	N.SG-IND.PST.DEF.1.SG	melle-ttem
édesanyukámnak	1	édesanyuká	édesanyuká-PSS1S-DAT	édesanyuká-m-nak
akarsz	9	akar	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz	akar-sz
bontsad	1	bonts	bonts-PSS2S.SG	bonts-ad
órám	1	órá	órá-PSS1S	órá-m
nézel	3	néz	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.Ol	néz-el
melyik	22	mely	mely-PSS3P.PL	mely-ik
verekedek	2	ver	V.IND.PRS.INDF.3.SG-PL-PSS2S-PL	ver-ek-ed-ek
bakakiltál	1	bakakil	bakakil-IND.PST.INDF.2.SG	bakakil-tál
kakiltál	1	kakil	kakil-IND.PST.INDF.2.SG	kakil-tál
szagod	1	szag	N.NOM-PSS2S	szag-od
öledbe	2	öle	N.SG-PSS2S-IN+ALL	öle-d-be
bevertem	2	bever	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	bever-tem
kitört	2	kitör	V.IND.PRS.INDF.3.SG-ACC	kitör-t
babád	4	babá	babá-PSS2S	babá-d
vetköztetni	1	vetköz	vetköz-ACC-ACC-NFIN	vetköz-t-et-ni
hajába	1	hajá	hajá-IN+ALL	hajá-ba
kiszedni	1	kisz	kisz-PSS2S-NFIN	kisz-ed-ni
cserélünk	2	cserél	V.IND.PRS.INDF.3.SG-PSS1P	cserél-ünk
csokoládét	3	csokoládé	N.NOM-ACC	csokoládé-t
pénzet	5	pénz	N.NOM-ACC	pénz-et
mefésüllek	1	mef	mef-V.MSDR-BYWAY-IND.PRS.LGSPEC1.1.SG	mef-és-ül-lek
fésüld	6	fésül	V.IND.PRS.INDF.3.SG-PSS2S	fésül-d
megszoritlak	1	megszor	megszor-PSS3S.PL-ACC-IND.PRS.LGSPEC1.1.SG	megszor-i-t-lak
engedjen	1	enged	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG	enged-jen
hozzájuk	3	hozzá	hozzá-PSS3P	hozzá-juk
elli	2	ell	N.NOM-PSS3S.PL	ell-i
csecsemk	1	csecs	N.NOM-PSS1S-PL	csecs-em-k
bontjak	1	bont	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG	bont-jak
szemüvegem	1	szemüveg	N.NOM-PSS1S	szemüveg-em
memüvegem	1	memüveg	memüveg-PSS1S	memüveg-em
mabrum	1	mabru	mabru-PSS1S	mabru-m
halj	3	hal	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG	hal-j
festetted	1	fest	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	fest-etted
essen	1	ess	N.NOM-ON+ESS	ess-en
fényképezzük	1	fényképezz	fényképezz-PSS3P	fényképezz-ük
leülni	1	leül	V.IND.PRS.INDF.3.SG-NFIN	leül-ni
viszem	8	visz	V.IND.PRS.INDF.3.SG-PSS1S	visz-em
szandálom	1	szandál	N.NOM-PSS1S	szandál-om
babuci	2	babuc	babuc-PSS3S.PL	babuc-i
babáka	1	babá	babá-PL-PSS3S	babá-k-a
bántod	1	bánt	V.IND.PRS.INDF.3.SG-PSS2S	bánt-od
mint	12	m	N.NOM-PSS3S.PL-ON+ESS-ACC	m-i-n-t
játékokhoz	1	játék	N.NOM-PL-AT+ALL	játék-ok-hoz
teszzük	1	teszz	teszz-PSS3P	teszz-ük
ennei	1	enn	N.NOM-PSS3S.PL	enn-ei
szereted	6	szeret	V.IND.PRS.INDF.3.SG-PSS2S	szeret-ed
kicsim	2	kicsi	ADJ.SG-PSS1S	kicsi-m
hajtsd	1	hajts	hajts-PSS2S	hajts-d
fejecskédet	1	fejecs	fejecs-PL-PSS4S-PSS2S-ACC	fejecs-k-é-d-et
ollót	1	olló	N.NOM-ACC	olló-t
veszek	30	vesz	V.IND.PRS.INDF.3.SG-PL	vesz-ek
mondjad	5	mond	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG	mond-j-ad
szerzek	1	szerz	szerz-PL	szerz-ek
tányért	2	tányér	N.NOM-ACC	tányér-t
fejmosás	1	fejmos	fejmos-V.MSDR	fejmos-ás
sampont	6	sampon	N.NOM-ACC	sampon-t
presszóba	1	pres	pres-IND.PRS.INDF.2.SG.asz-V.PTCP.PRS-IN+ALL	pres-sz-ó-ba
tortát	3	tortá	tortá-ACC	tortá-t
megittam	2	meg	meg-PSS3S.PL-IND.PST.DEF.1.SG	meg-i-ttam
ellinéni	1	ell	N.NOM-PSS3S.PL-COND.PRS.DEF.3.SG-NFIN	ell-i-né-ni
pétert	1	péter	péter-ACC	péter-t
megfésüllek	2	megf	megf-V.MSDR-BYWAY-IND.PRS.LGSPEC1.1.SG	megf-és-ül-lek
fésüllek	3	fésül	V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG	fésül-lek
csókolom	3	csókol	V.IND.PRS.INDF.3.SG-PSS1S	csókol-om
fésülök	1	fésül	V.IND.PRS.INDF.3.SG-PL	fésül-ök
babádat	1	babá	babá-PSS2S-ACC	babá-d-at
faluditól	1	falu	N.NOM-PSS2S-PSS3S.PL-AT+ABL	falu-d-i-tól
szedd	2	szed	V.IND.PRS.INDF.3.SG-PSS2S	szed-d
beszélek	4	beszél	V.IND.PRS.INDF.3.SG-PL	beszél-ek
virgácsozni	1	virgácsoz	virgácsoz-NFIN	virgácsoz-ni
egyszerre	2	egyszer	egyszer-ON+ALL	egyszer-re
dobáljuk	1	dobál	V.IND.PRS.INDF.3.SG-PSS3P	dobál-juk
beteszünk	1	betesz	V.IND.PRS.INDF.3.SG-PSS1P	betesz-ünk
elrontom	5	elront	V.IND.PRS.INDF.3.SG-PSS1S	elront-om
dugni	1	dug	V.IND.PRS.INDF.3.SG-NFIN	dug-ni
keressük	5	keress	keress-PSS3P	keress-ük
csukjuk	2	csuk	V.IND.PRS.INDF.3.SG-PSS3P	csuk-juk
nyakába	1	nyaká	nyaká-IN+ALL	nyaká-ba
bezártam	2	bezár	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	bezár-tam
karacsonyfa	2	karacsonyf	karacsonyf-PSS3S	karacsonyf-a
énekeltünk	1	énekel	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.PL	énekel-tünk
kisült	2	kis	ADJ.NOM.SG-BYWAY-ACC	kis-ül-t
kalácsom	1	kalács	N.NOM-PSS1S	kalács-om
fejére	1	fej	V.IND.PRS.INDF.3.SG-PSS4S-ON+ALL	fej-é-re
megütött	4	megüt	V.IND.PRS.INDF.3.SG-V.PTCP.PST	megüt-ött
maghalt	2	maghal	maghal-ACC	maghal-t
meghalt	5	meghal	V.IND.PRS.INDF.3.SG-ACC	meghal-t
megölt	1	megöl	V.IND.PRS.INDF.3.SG-ACC	megöl-t
tettéke	3	tett	N.NOM-PSS4S-PL-PSS3S	tett-é-k-e
golyócska	1	golyócs	golyócs-PL-PSS3S	golyócs-k-a
dobni	1	dob	V.IND.PRS.INDF.3.SG-NFIN	dob-ni
megfuram	1	megfur	megfur-PSS1S.SG	megfur-am
megfúrtam	1	megfúr	megfúr-IND.PST.INDF.1.SG	megfúr-tam
engedem	3	enged	V.IND.PRS.INDF.3.SG-PSS1S	enged-em
megette	7	meg	meg-IND.PST.DEF.3.SG	meg-ette
elveszek	1	elvesz	V.IND.PRS.INDF.3.SG-PL	elvesz-ek
évike	5	év	N.NOM-PSS3P.PL-PSS3S	év-ik-e
kalapom	2	kalap	N.NOM-PSS1S	kalap-om
királynöm	1	király	ADJ.SG-NFIN.1.SG	király-nöm
karacsonfa	1	karacsonf	karacsonf-PSS3S	karacsonf-a
engedünk	1	enged	V.IND.PRS.INDF.3.SG-PSS1P	enged-ünk
házba	5	ház	N.NOM-IN+ALL	ház-ba
megettem	13	meg	meg-IND.PST.DEF.1.SG	meg-ettem
beleöntöttem	1	bele	N.SG-ON+ESS-ACC-IND.PST.INDF.1.SG	bele-ön-t-öttem
menjed	1	m	N.NOM-ON+ESS-SBJV.PRS.DEF.2.SG	m-en-jed
lelövom	1	lelöv	lelöv-PSS1S	lelöv-om
mászok	4	mász	mász-PL	mász-ok
lyukat	3	lyuk	N.NOM-ACC	lyuk-at
gurigázzunk	1	gurigázz	gurigázz-PSS1P	gurigázz-unk
képén	1	kép	N.NOM-PSS4S-ON+ESS	kép-é-n
csináltad	2	csinál	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	csinál-tad
csinált	7	csinál	V.IND.PRS.INDF.3.SG-ACC	csinál-t
elvesze	3	elvesz	V.IND.PRS.INDF.3.SG-PSS3S	elvesz-e
elveszel	1	elvesz	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.Ol	elvesz-el
mackómat	6	mackó	N.NOM-PSS1S-ACC	mackó-m-at
kérdeztem	2	kérdez	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	kérdez-tem
állandóan	3	állandó	ADJ.NOM.SG-PSS3S-ON+ESS	állandó-a-n
takaróztál	1	takaróz	takaróz-IND.PST.INDF.2.SG	takaróz-tál
hülyesgéget	1	hülyesgég	hülyesgég-ACC	hülyesgég-et
visszaadom	3	visszaad	V.IND.PRS.INDF.3.SG-PSS1S	visszaad-om
megnéztem	1	megnéz	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	megnéz-tem
barnabácsi	3	barnabács	barnabács-PSS3S.PL	barnabács-i
térdedet	1	térd	N.NOM-PSS2S-ACC	térd-ed-et
térdem	2	térd	N.NOM-PSS1S	térd-em
anyukám	10	anyuká	anyuká-PSS1S	anyuká-m
vásárolni	7	vásárol	V.IND.PRS.INDF.3.SG-NFIN	vásárol-ni
kakilni	4	kakil	kakil-NFIN	kakil-ni
közbe	1	köz	N.NOM-IN+ALL	köz-be
mosd	1	mos	V.IND.PRS.INDF.3.SG-PSS2S	mos-d
eszik	12	esz	N.NOM-PSS3P.PL	esz-ik
takarni	1	takar	V.IND.PRS.INDF.3.SG-NFIN	takar-ni
vette	4	vet	V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG	vet-te
vetted	1	vet	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	vet-ted
mackót	2	mackó	N.NOM-ACC	mackó-t
hógolyóbat	1	hógolyób	hógolyób-ACC	hógolyób-at
halacskák	4	halacská	halacská-PL	halacská-k
halacskááát	1	halacskááá	halacskááá-ACC	halacskááá-t
gondolsz	1	gondol	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.asz	gondol-sz
hangosabban	2	hangosab	hangosab-IN+ESS	hangosab-ban
kiabáltunk	1	kiabál	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.PL	kiabál-tunk
kiabáljuk	1	kiabál	V.IND.PRS.INDF.3.SG-PSS3P	kiabál-juk
hangosan	1	hangos	ADJ.NOM.SG-PSS3S-ON+ESS	hangos-a-n
homokozóba	2	homokozó	N.NOM-IN+ALL	homokozó-ba
voltunk	1	volt	N.NOM-PSS1P	volt-unk
csöndben	1	csönd	N.NOM-IN+ESS	csönd-ben
megmutatom	6	megmutat	V.IND.PRS.INDF.3.SG-PSS1S	megmutat-om
hoztuk	2	hoz	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL	hoz-tuk
edényet	1	edény	N.NOM-ACC	edény-et
székét	2	szék	N.NOM-PSS4S-ACC	szék-é-t
földreborit	1	földrebor	földrebor-PSS3S.PL-ACC	földrebor-i-t
megütöd	1	megüt	V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG	megüt-öd
hagytál	1	hagy	V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG	hagy-tál
lábadat	3	lábad	V.IND.PRS.INDF.3.SG-ACC	lábad-at
mostan	8	mos	V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG-ON+ESS	mos-ta-n
halacskám	5	halacská	halacská-PSS1S	halacská-m
közé	2	köz	N.NOM-PSS4S	köz-é
indulok	3	indul	V.IND.PRS.INDF.3.SG-PL	indul-ok
vonathoz	1	vonat	N.NOM-AT+ALL	vonat-hoz
kelj	1	kel	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG	kel-j
takard	6	takar	V.IND.PRS.INDF.3.SG-PSS2S	takar-d
arcát	5	arcá	arcá-ACC	arcá-t
fejit	2	fej	V.IND.PRS.INDF.3.SG-PSS3S.PL-ACC	fej-i-t
vert	2	ver	V.IND.PRS.INDF.3.SG-ACC	ver-t
szélire	1	szél	N.NOM-PSS3S.PL-ON+ALL	szél-i-re
leszek	7	lesz	V.IND.PRS.INDF.3.SG-PL	lesz-ek
ágyba	7	ágy	N.NOM-IN+ALL	ágy-ba
takarót	4	takaró	N.NOM-ACC	takaró-t
adjuk	6	ad	V.IND.PRS.INDF.3.SG-PSS3P	ad-juk
takaróval	1	takaró	N.NOM-INST	takaró-val
váradi	2	vára	N.SG-PSS2S-PSS3S.PL	vára-d-i
gyomrom	4	gyomr	gyomr-PSS1S	gyomr-om
gyiorsan	1	gyiors	gyiors-PSS3S-ON+ESS	gyiors-a-n
ismerik	1	ismer	V.IND.PRS.INDF.3.SG-PSS3P.PL	ismer-ik
rókát	12	róká	róká-ACC	róká-t
ismerjük	1	ismer	V.IND.PRS.INDF.3.SG-PSS3P	ismer-jük
meglátod	1	meglát	V.IND.PRS.INDF.3.SG-PSS2S	meglát-od
megdobom	1	megdob	megdob-PSS1S	megdob-om
megbántom	2	megbánt	V.IND.PRS.INDF.3.SG-PSS1S	megbánt-om
megdobtam	1	megdob	megdob-IND.PST.INDF.1.SG	megdob-tam
nadrágom	2	nadrág	N.NOM-PSS1S	nadrág-om
szekrényben	1	szekrény	N.NOM-IN+ESS	szekrény-ben
mutasd	30	mutas	mutas-PSS2S	mutas-d
másszon	5	más	ADJ.NOM.SG-IND.PRS.INDF.2.SG.asz-ON+ESS	más-sz-on
elvetti	1	elvet	V.IND.PRS.INDF.3.SG-ACC-PSS3S.PL	elvet-t-i
megrúgtam	1	megrúg	megrúg-IND.PST.INDF.1.SG	megrúg-tam
kocsival	1	kocsi	N.NOM-INST	kocsi-val
agyika	1	agyi	ADJ.SG-PL-PSS3S	agyi-k-a
ennyi	4	enny	N.NOM-PSS3S.PL	enny-i
hozzánk	2	hozzá	hozzá-PSS1P	hozzá-nk
beszélni	4	beszél	V.IND.PRS.INDF.3.SG-NFIN	beszél-ni
csendbe	1	csend	N.NOM-IN+ALL	csend-be
csendben	1	csend	N.NOM-IN+ESS	csend-ben
szaladgáljatok	1	szaladgál	szaladgál-SBJV.PRS.INDF.2.PL	szaladgál-jatok
ágyi	2	ágy	N.NOM-PSS3S.PL	ágy-i
szólok	1	szól	V.IND.PRS.INDF.3.SG-PL	szól-ok
hozzátok	1	hozzá	hozzá-PSS2P	hozzá-tok
bándika	1	bán	V.IND.PRS.INDF.3.SG-PSS2S-PSS3P.PL-PSS3S	bán-d-ik-a
bándikám	2	bándiká	bándiká-PSS1S	bándiká-m
hazamegyek	2	hazamegy	hazamegy-PL	hazamegy-ek
sokan	8	sok	ADJ.SG-PSS3S-ON+ESS	sok-a-n
ujja	5	ujj	N.NOM-PSS3S	ujj-a
ások	1	ás	V.IND.PRS.INDF.3.SG-PL	ás-ok
csapi	1	csap	V.IND.PRS.INDF.3.SG-PSS3S.PL	csap-i
hintaló	2	hintal	hintal-V.PTCP.PRS	hintal-ó
adjak	1	ad	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG	ad-jak
kéri	1	kér	V.IND.PRS.INDF.3.SG-PSS3S.PL	kér-i
kivettem	8	kivet	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	kivet-tem
tijed	2	ti	N.NOM-SBJV.PRS.DEF.2.SG	ti-jed
hintázol	2	hintáz	hintáz-IND.PRS.INDF.2.SG.Ol	hintáz-ol
róla	3	ról	ról-PSS3S	ról-a
felállok	2	feláll	V.IND.PRS.INDF.3.SG-PL	feláll-ok
gabika	2	gab	gab-PSS3P.PL-PSS3S	gab-ik-a
moni	1	mo	mo-NFIN	mo-ni
hintázik	5	hintáz	hintáz-PSS3P.PL	hintáz-ik
szálljatok	1	száll	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.PL	száll-jatok
állomásba	3	állomás	N.NOM-IN+ALL	állomás-ba
vonaton	5	vonat	N.NOM-ON+ESS	vonat-on
fölmenni	4	föl	N.NOM-PSS1S-PSS3S-NFIN	föl-m-e-nni
állatkertbe	4	állatker	állatker-ACC-IN+ALL	állatker-t-be
elvenni	4	elve	N.SG-NFIN	elve-nni
végállomásból	2	végállomás	N.NOM-IN+ABL	végállomás-ból
keresel	2	keres	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.Ol	keres-el
szeretném	4	szeret	V.IND.PRS.INDF.3.SG-COND.PRS.DEF.1.SG	szeret-ném
megnézni	10	megnéz	V.IND.PRS.INDF.3.SG-NFIN	megnéz-ni
fölszállok	1	fölszáll	V.IND.PRS.INDF.3.SG-PL	fölszáll-ok
fölszállni	3	fölszáll	V.IND.PRS.INDF.3.SG-NFIN	fölszáll-ni
végeztem	1	végez	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	végez-tem
vezetni	2	vezet	V.IND.PRS.INDF.3.SG-NFIN	vezet-ni
pincébe	3	pinc	pinc-PSS4S-IN+ALL	pinc-é-be
láttam	11	lát	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	lát-tam
toljuk	3	tol	V.IND.PRS.INDF.3.SG-PSS3P	tol-juk
hintapalinta	8	hintapal	hintapal-PSS3S.PL-ON+ESS-IND.PST.DEF.3.SG	hintapal-i-n-ta
ültél	1	ül	V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG	ül-tél
pukk	2	p	N.NOM-PSS3P-PL	p-uk-k
kocakákat	1	kocaká	kocaká-PL-ACC	kocaká-k-at
énnek	1	én	N.NOM-DAT	én-nek
téged	8	tég	tég-PSS2S	tég-ed
lelötted	3	lel	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG	lel-ötted
mafláskodtál	1	mafl	mafl-V.MSDR-PL-PSS2S-IND.PST.INDF.2.SG	mafl-ás-k-od-tál
hozott	2	hoz	V.IND.PRS.INDF.3.SG-V.PTCP.PST	hoz-ott
magasan	2	magas	ADJ.NOM.SG-PSS3S-ON+ESS	magas-a-n
fölment	11	föl	N.NOM-PSS1S-ON+ESS-ACC	föl-m-en-t
úton	1	út	N.NOM-ON+ESS	út-on
csinájunk	2	csi	N.NOM-COND.PRS.DEF.3.SG-SBJV.PRS.INDF.1.PL	csi-ná-junk
kenyeret	6	kenyer	kenyer-ACC	kenyer-et
levettem	2	levet	V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG	levet-tem
húzd	1	húz	V.IND.PRS.INDF.3.SG-PSS2S	húz-d
dobáltam	1	dobál	V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.SG	dobál-tam
dobolt	1	dobol	V.IND.PRS.INDF.3.SG-ACC	dobol-t
kastélyzd	1	kastélyz	kastélyz-PSS2S	kastélyz-d
