SF,Freq,Lemma,Analysis,Segmentation
megtanítani,1,megtaní,megtaní-ACC-NFIN,megtaní-t-ani
festeni,3,fest,V.IND.PRS.INDF.3.SG-NFIN,fest-eni
érjen,1,ér,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG,ér-jen
papírhoz,1,papír,N.NOM-AT+ALL,papír-hoz
ecsetre,2,ecset,N.NOM-ON+ALL,ecset-re
próbáld,1,próbál,V.IND.PRS.INDF.3.SG-PSS2S,próbál-d
hasadra,2,hasad,V.IND.PRS.INDF.3.SG-ON+ALL,hasad-ra
megszárad,2,megszár,megszár-PSS2S.SG,megszár-ad
papíron,1,papír,N.NOM-ON+ESS,papír-on
persze,2,per,N.NOM-IND.PRS.INDF.2.SG-PSS3S,per-sz-e
vízzel,4,vízz,vízz-IND.PRS.INDF.2.SG,vízz-el
oldani,1,old,V.IND.PRS.INDF.3.SG-NFIN,old-ani
pocakodra,1,pocak,N.NOM-PSS2S-ON+ALL,pocak-od-ra
napocskát,1,napocská,napocská-ACC,napocská-t
festek,2,fest,V.IND.PRS.INDF.3.SG-PL,fest-ek
festékkel,1,fest,V.IND.PRS.INDF.3.SG-PSS4S-PL-PL-IND.PRS.INDF.2.SG,fest-é-k-k-el
ráfestek,1,ráfes,ráfes-IND.PST.INDF.3.PL,ráfes-tek
fehérre,1,fehér,ADJ.NOM.SG-ON+ALL,fehér-re
meglátszik,1,meglát,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG-PSS3P.PL,meglát-sz-ik
fröcskölj,1,fröcsköl,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,fröcsköl-j
adok,1,ad,V.IND.PRS.INDF.3.SG-PL,ad-ok
tisztát,1,tisztá,tisztá-ACC,tisztá-t
összekeveredtek,2,összekever,V.IND.PRS.INDF.3.SG-PSS2S-IND.PST.INDF.3.PL,összekever-ed-tek
színek,1,szín,N.NOM-PL,szín-ek
kékbol,1,kékb,kékb-IND.PRS.INDF.2.SG,kékb-ol
vízbol,1,vízb,vízb-IND.PRS.INDF.2.SG,vízb-ol
oldalán,1,oldalá,oldalá-ON+ESS,oldalá-n
festmvész,1,fest,V.IND.PRS.INDF.3.SG-PSS1S-TRANS-IND.PRS.INDF.2.SG,fest-m-vé-sz
színut,3,színu,színu-ACC,színu-t
finoman,1,finom,ADJ.NOM.SG-PSS3S-ON+ESS,finom-a-n
legfeljebb,2,legf,legf-IND.PRS.INDF.2.SG-SBJV.PRS.INDF.2.SG-CMPR,legf-el-j-ebb
elhasználod,1,elhasznál,V.IND.PRS.INDF.3.SG-PSS2S,elhasznál-od
festesz,1,fest,V.IND.PRS.INDF.3.SG-PSS3S-IND.PRS.INDF.2.SG,fest-e-sz
festenek,1,fest,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.3.PL,fest-enek
máshova,1,másho,másho-V.CVB,másho-va
lemosom,5,lemos,V.IND.PRS.INDF.3.SG-PSS1S,lemos-om
becsukod,1,becsuk,V.IND.PRS.INDF.3.SG-PSS2S,becsuk-od
eltöröd,2,eltör,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG,eltör-öd
lábacskádat,1,lábacská,lábacská-PSS2S-ACC,lábacská-d-at
köszönöm,3,köszön,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.1.SG,köszön-öm
abroszra,1,abrosz,N.NOM-ON+ALL,abrosz-ra
akarsz,1,akar,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,akar-sz
szeretnél,1,szeret,V.IND.PRS.INDF.3.SG-AT+ESS,szeret-nél
száradni,2,szárad,V.IND.PRS.INDF.3.SG-NFIN,szárad-ni
egyikkel,1,egy,N.NOM-PSS3P.PL-PL-IND.PRS.INDF.2.SG,egy-ik-k-el
festékbe,1,fest,V.IND.PRS.INDF.3.SG-PSS4S-PL-IN+ALL,fest-é-k-be
festéken,1,fest,V.IND.PRS.INDF.3.SG-PSS4S-PL-ON+ESS,fest-é-k-en
közötte,1,köz,N.NOM-IND.PST.DEF.3.SG,köz-ötte
festékgombon,1,festékgomb,festékgomb-ON+ESS,festékgomb-on
akarod,1,akar,V.IND.PRS.INDF.3.SG-PSS2S,akar-od
festhetünk,1,festh,festh-PSS3S-IND.PST.INDF.1.PL,festh-e-tünk
lemosnálak,1,lemos,V.IND.PRS.INDF.3.SG-COND.PRS.LGSPEC1.1.SG,lemos-nálak
viszik,3,visz,V.IND.PRS.INDF.3.SG-PSS3P.PL,visz-ik
pingvinnek,1,pingvin,N.NOM-DAT,pingvin-nek
levelek,1,leve,N.SG-IND.PRS.LGSPEC1.1.SG,leve-lek
emeld,1,emel,V.IND.PRS.INDF.3.SG-PSS2S,emel-d
pólóba,1,póló,N.NOM-IN+ALL,póló-ba
tartsa,1,tarts,tarts-PSS3S,tarts-a
levetkőzni,1,levetkőz,levetkőz-NFIN,levetkőz-ni
hálóingben,1,hálóing,N.NOM-IN+ESS,hálóing-ben
hálóinged,2,hálóing,N.NOM-PSS2S,hálóing-ed
ásítasz,1,ásít,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,ásít-asz
kiabálj,4,kiabál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,kiabál-j
levetted,5,levet,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,levet-ted
hálóinget,1,hálóing,N.NOM-ACC,hálóing-et
magyaráztad,2,magyaráz,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,magyaráz-tad
mesélted,1,mesél,mesél-IND.PST.DEF.2.SG,mesél-ted
akartunk,2,akar,V.IND.PRS.INDF.3.SG-IND.PST.INDF.1.PL,akar-tunk
foltok,1,folt,N.NOM-PL,folt-ok
aggasszanak,1,aggas,aggas-IND.PRS.INDF.2.SG-IND.PRS.INDF.3.PL,aggas-sz-anak
kapott,1,kap,V.IND.PRS.INDF.3.SG-V.PTCP.PST,kap-ott
pofonszerűt,1,pofonszerű,pofonszerű-ACC,pofonszerű-t
kisfiútól,1,kisfiú,kisfiú-AT+ABL,kisfiú-tól
próbálkozott,1,próbálkoz,próbálkoz-V.PTCP.PST,próbálkoz-ott
kajabált,1,kajabál,kajabál-ACC,kajabál-t
megpofozta,1,megpofoz,megpofoz-IND.PST.DEF.3.SG,megpofoz-ta
pannit,1,p,N.NOM-PSS3S-NFIN-ACC,p-a-nni-t
bölcsődés,1,bölcső,N.NOM-PSS2S-V.MSDR,bölcső-d-és
sírdogált,1,sírdogál,V.IND.PRS.INDF.3.SG-ACC,sírdogál-t
megvígasztaltalak,1,megvígasztal,megvígasztal-IND.PST.LGSPEC1.1.SG,megvígasztal-talak
sokan,1,sok,ADJ.SG-PSS3S-ON+ESS,sok-a-n
fociztak,1,fociz,fociz-IND.PST.INDF.3.PL,fociz-tak
figyelj,2,figyel,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,figyel-j
belőle,14,belől,belől-PSS3S,belől-e
megmondod,1,megmond,V.IND.PRS.INDF.3.SG-PSS2S,megmond-od
könyökölsz,1,könyököl,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,könyököl-sz
horgászás,1,horgász,N.NOM-V.MSDR,horgász-ás
szégyelld,2,szégyell,V.IND.PRS.INDF.3.SG-PSS2S,szégyell-d
magadat,5,mag,N.NOM-PSS2S.SG-ACC,mag-ad-at
nagypapáék,1,nagypapá,nagypapá-PSS4S-PL,nagypapá-é-k
panóka,1,p,N.NOM-PSS3S-ON+ESS-V.PTCP.PRS-PL-PSS3S,p-a-n-ó-k-a
mamának,3,mamá,mamá-DAT,mamá-nak
virágját,2,virágjá,virágjá-ACC,virágjá-t
szégyelld,1,szégyell,V.IND.PRS.INDF.3.SG-PSS2S,szégyell-d
holnapra,2,holnap,N.NOM-ON+ALL,holnap-ra
éreztem,1,érez,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.SG,érez-tem
holdat,1,hold,N.NOM-ACC,hold-at
észrevette,1,észrev,észrev-IND.PST.DEF.3.SG,észrev-ette
égen,3,ég,V.IND.PRS.INDF.3.SG-ON+ESS,ég-en
megláttad,1,meglát,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,meglát-tad
holdat,1,hold,N.NOM-ACC,hold-at
felhőt,1,felhő,N.NOM-ACC,felhő-t
megláttál,1,meglát,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,meglát-tál
repülőt,4,repülő,ADJ.SG-ACC,repülő-t
mutattad,3,mutat,V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG,mutat-tad
szerintem,1,szer,N.NOM-PSS3S.PL-ON+ESS-IND.PST.DEF.1.SG,szer-i-n-tem
takarózol,1,takaróz,takaróz-IND.PRS.INDF.2.SG,takaróz-ol
rúgd,1,rúg,V.IND.PRS.INDF.3.SG-PSS2S,rúg-d
leszedem,4,leszed,V.IND.PRS.INDF.3.SG-PSS1S,leszed-em
hagyom,1,hagy,V.IND.PRS.INDF.3.SG-PSS1S,hagy-om
takarózni,2,takaróz,takaróz-NFIN,takaróz-ni
májhúskrémet,1,májhúskr,májhúskr-PSS4S-PSS1S-ACC,májhúskr-é-m-et
csirkekrémet,1,csirkekr,csirkekr-PSS4S-PSS1S-ACC,csirkekr-é-m-et
popsidon,1,popsi,N.NOM-PSS2S-ON+ESS,popsi-d-on
fölveszed,1,föl,N.NOM-V.CVB-IND.PRS.INDF.2.SG-PSS2S,föl-ve-sz-ed
húzd,1,húz,V.IND.PRS.INDF.3.SG-PSS2S,húz-d
készítsd,1,készíts,készíts-PSS2S,készíts-d
feladom,3,felad,V.IND.PRS.INDF.3.SG-PSS1S,felad-om
felveszed,1,felvesz,V.IND.PRS.INDF.3.SG-PSS2S,felvesz-ed
szedek,2,szed,V.IND.PRS.INDF.3.SG-PL,szed-ek
látsszanak,1,láts,láts-IND.PRS.INDF.2.SG-IND.PRS.INDF.3.PL,láts-sz-anak
szemükkel,1,szem,N.NOM-PSS3P-PL-IND.PRS.INDF.2.SG,szem-ük-k-el
kapd,1,kap,V.IND.PRS.INDF.3.SG-PSS2S,kap-d
nyakamat,1,nyaka,N.SG-PSS1S-ACC,nyaka-m-at
erősen,1,erős,ADJ.NOM.SG-ON+ESS,erős-en
jajj,2,jaj,N.NOM-SBJV.PRS.INDF.2.SG,jaj-j
szandált,1,szandál,N.NOM-ACC,szandál-t
mibe,5,m,N.NOM-PSS3S.PL-IN+ALL,m-i-be
gyereknapra,1,gyereknap,gyereknap-ON+ALL,gyereknap-ra
csitcsat,1,csitcs,csitcs-ACC,csitcs-at
lábaidra,1,lába,N.SG-PSS2S.PL-ON+ALL,lába-id-ra
órák,1,órá,órá-PL,órá-k
párat,2,pára,N.NOM-ACC,pára-t
fölrakunk,1,fölr,fölr-PL-PSS1P,fölr-ak-unk
készíti,3,készít,V.IND.PRS.INDF.3.SG-PSS3S.PL,készít-i
krumplidombot,1,krumplidomb,krumplidomb-ACC,krumplidomb-ot
elvágod,2,elvág,V.IND.PRS.INDF.3.SG-PSS2S,elvág-od
ujjaidat,1,ujj,N.NOM-PSS2S.PL-ACC,ujj-aid-at
egyem,2,egy,N.NOM-PSS1S,egy-em
narancslét,7,narancsl,narancsl-PSS4S-ACC,narancsl-é-t
narancslé,2,narancsl,narancsl-PSS4S,narancsl-é
kismacit,2,kismac,kismac-PSS3S.PL-ACC,kismac-i-t
felejtik,2,felejt,V.IND.PRS.INDF.3.SG-PSS3P.PL,felejt-ik
gyjt,1,gy,gy-SBJV.PRS.INDF.2.SG-ACC,gy-j-t
sétálsz,2,sétál,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,sétál-sz
micimackóhoz,1,micimac,micimac-PL-V.PTCP.PRS-AT+ALL,micimac-k-ó-hoz
nyuszihoz,2,nyuszi,N.NOM-AT+ALL,nyuszi-hoz
szerettek,1,szerette,N.NOM-PL,szerette-k
miket,6,m,N.NOM-PSS3P.PL-ACC,m-ik-et
zsebibaba,1,zseb,N.NOM-PSS3S.PL-IN+ALL-IN+ALL,zseb-i-ba-ba
bevered,2,bever,V.IND.PRS.INDF.3.SG-PSS2S,bever-ed
szatyorba,2,szatyor,N.NOM-IN+ALL,szatyor-ba
hintáznak,4,hintáz,hintáz-DAT,hintáz-nak
mászókára,1,mászóká,mászóká-ON+ALL,mászóká-ra
másznak,1,mász,mász-DAT,mász-nak
rajzolnak,2,rajzol,V.IND.PRS.INDF.3.SG-DAT,rajzol-nak
szerelnek,1,szerel,V.IND.PRS.INDF.3.SG-DAT,szerel-nek
nagyágyba,2,nagyágy,nagyágy-IN+ALL,nagyágy-ba
szereztük,1,szerez,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,szerez-tük
megázzanak,1,megázz,megázz-IND.PRS.INDF.3.PL,megázz-anak
felejtette,1,felejt,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,felejt-ette
vonatnak,3,vonat,N.NOM-DAT,vonat-nak
síne,1,sín,N.NOM-PSS3S,sín-e
szerelik,1,szerel,V.IND.PRS.INDF.3.SG-PSS3P.PL,szerel-ik
összeszerelték,1,összeszerel,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.PL,összeszerel-ték
maciért,2,maci,N.NOM-PRP,maci-ért
kisfiúhoz,1,kisfiú,kisfiú-AT+ALL,kisfiú-hoz
lapátol,1,lapát,N.NOM-IND.PRS.INDF.2.SG,lapát-ol
megtörölgetni,2,megtörölg,megtörölg-ACC-NFIN,megtörölg-et-ni
megázott,1,megáz,megáz-V.PTCP.PST,megáz-ott
gyógyítják,1,gyógyít,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.3.PL,gyógyít-ják
meggyógyítani,3,meggyógyít,V.IND.PRS.INDF.3.SG-NFIN,meggyógyít-ani
gyógyítsd,1,gyógyíts,gyógyíts-PSS2S,gyógyíts-d
kirakjuk,1,kirak,V.IND.PRS.INDF.3.SG-PSS3P,kirak-juk
megkukucskáljuk,2,megkukucskál,megkukucskál-PSS3P,megkukucskál-juk
púpostevés,1,púpostev,púpostev-V.MSDR,púpostev-és
doboza,2,doboz,N.NOM-PSS3S,doboz-a
eszkimópuszit,1,eszkimópu,eszkimópu-IND.PRS.INDF.2.SG-PSS3S.PL-ACC,eszkimópu-sz-i-t
bábot,1,báb,N.NOM-ACC,báb-ot
figyeli,1,figyel,V.IND.PRS.INDF.3.SG-PSS3S.PL,figyel-i
eseményeket,2,esemény,N.NOM-PL-ACC,esemény-ek-et
figyelek,3,figyel,V.IND.PRS.INDF.3.SG-PL,figyel-ek
nevetett,1,nevet,V.IND.PRS.INDF.3.SG-V.PTCP.PST,nevet-ett
mögötted,6,mög,mög-IND.PST.DEF.2.SG,mög-ötted
fenekedbe,1,fene,N.NOM-PL-PSS2S-IN+ALL,fene-k-ed-be
harapjak,1,harap,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.1.SG,harap-jak
tányérodat,1,tányér,N.NOM-PSS2S-ACC,tányér-od-at
számológéped,1,számológép,N.NOM-PSS2S,számológép-ed
színt,3,szín,N.NOM-ACC,szín-t
lejjebb,2,lej,N.NOM-SBJV.PRS.INDF.2.SG-CMPR,lej-j-ebb
ledöntöd,1,ledönt,V.IND.PRS.INDF.3.SG-IND.PRS.DEF.2.SG,ledönt-öd
sötétet,1,sötét,ADJ.NOM.SG-ACC,sötét-et
ormányába,1,ormányá,ormányá-IN+ALL,ormányá-ba
föladjam,1,föl,N.NOM-PSS2S.SG-SBJV.PRS.DEF.1.SG,föl-ad-jam
kalapját,1,kalapjá,kalapjá-ACC,kalapjá-t
gumit,1,gumi,N.NOM-ACC,gumi-t
vetítesz,1,vetít,V.IND.PRS.INDF.3.SG-PSS3S-IND.PRS.INDF.2.SG,vetít-e-sz
elefántok,9,elefánt,N.NOM-PL,elefánt-ok
lejárt,2,lejár,V.IND.PRS.INDF.3.SG-ACC,lejár-t
beszélgetni,2,beszélget,V.IND.PRS.INDF.3.SG-NFIN,beszélget-ni
szivacsot,4,szivacs,N.NOM-ACC,szivacs-ot
szólhatsz,1,szól,V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG,szól-hat-sz
érdekeset,1,érdekes,ADJ.NOM.SG-ACC,érdekes-et
útból,1,út,N.NOM-IN+ABL,út-ból
szivacshuzata,1,szivacshuz,szivacshuz-PSS3S-IND.PST.DEF.3.SG,szivacshuz-a-ta
bákom,1,bá,N.NOM-PL-PSS1S,bá-k-om
zsákó,1,zsák,N.NOM-V.PTCP.PRS,zsák-ó
beletetted,2,bele,N.SG-ACC-IND.PST.DEF.2.SG,bele-t-etted
bántsad,1,bánts,bánts-PSS2S.SG,bánts-ad
anyucinak,3,anyuc,anyuc-PSS3S.PL-DAT,anyuc-i-nak
vizesek,1,vizes,ADJ.NOM.SG-PL,vizes-ek
háromig,4,három,N.NOM-TERM,három-ig
számolok,4,számol,V.IND.PRS.INDF.3.SG-PL,számol-ok
beteszlek,1,betesz,V.IND.PRS.INDF.3.SG-IND.PRS.LGSPEC1.1.SG,betesz-lek
rácsosba,1,rácsos,rácsos-IN+ALL,rácsos-ba
istenem,1,isten,N.NOM-PSS1S,isten-em
nagyszobába,1,nagyszobá,nagyszobá-IN+ALL,nagyszobá-ba
hátulját,1,hátuljá,hátuljá-ACC,hátuljá-t
marci,3,marc,marc-PSS3S.PL,marc-i
orromon,1,orr,N.NOM-PSS1S-ON+ESS,orr-om-on
kedvem,1,kedv,N.NOM-PSS1S,kedv-em
versek,1,verse,N.SG-PL,verse-k
öltözködni,1,öltöz,öltöz-PL-IND.PRS.DEF.2.SG-NFIN,öltöz-k-öd-ni
háromra,1,három,N.NOM-ON+ALL,három-ra
szuszmákolás,1,szuszmá,szuszmá-PL-IND.PRS.INDF.2.SG-V.MSDR,szuszmá-k-ol-ás
fölhúzzuk,1,fölhúzz,fölhúzz-PSS3P,fölhúzz-uk
fényképalbumot,1,fényképalbum,N.NOM-ACC,fényképalbum-ot
fényképa,1,fénykép,N.NOM-PSS3S,fénykép-a
albumban,1,album,N.NOM-IN+ESS,album-ban
mamát,1,mamá,mamá-ACC,mamá-t
hasra,1,has,N.NOM-ON+ALL,has-ra
mindakettt,1,m,N.NOM-PSS3S.PL-ON+ESS-PSS2S-PL-ACC-V.PTCP.PST,m-i-n-d-ak-et-tt
megnézegetjük,1,megnézeg,megnézeg-ACC-PSS3P,megnézeg-et-jük
rákok,1,rák,N.NOM-PL,rák-ok
párizsban,1,párizs,párizs-IN+ESS,párizs-ban
lapozol,2,lapoz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,lapoz-ol
sárinak,1,sár,N.NOM-PSS3S.PL-DAT,sár-i-nak
móni,1,m,N.NOM-V.PTCP.PRS-NFIN,m-ó-ni
család,1,csalá,csalá-PSS2S,csalá-d
fanni,1,fa,N.NOM-NFIN,fa-nni
nadrágba,1,nadrág,N.NOM-IN+ALL,nadrág-ba
járt,2,jár,V.IND.PRS.INDF.3.SG-ACC,jár-t
keresztelje,1,keresztel,V.IND.PRS.INDF.3.SG-PSS3S,keresztel-je
keresztanyukája,1,keresztanyuká,keresztanyuká-PSS3S,keresztanyuká-ja
keresztapukája,1,keresztapuká,keresztapuká-PSS3S,keresztapuká-ja
olaszországba,1,olaszország,olaszország-IN+ALL,olaszország-ba
popi,1,pop,N.NOM-PSS3S.PL,pop-i
készültek,1,készült,ADJ.SG-PL,készült-ek
laktunk,2,lak,N.NOM-IND.PST.INDF.1.PL,lak-tunk
éppenséggel,1,éppenségg,éppenségg-IND.PRS.INDF.2.SG,éppenségg-el
találod,1,talál,V.IND.PRS.INDF.3.SG-PSS2S,talál-od
szárítókötélen,1,szárítókö,szárítókö-IND.PST.INDF.2.SG-ON+ESS,szárítókö-tél-en
piacol,1,piac,N.NOM-IND.PRS.INDF.2.SG,piac-ol
megnéztük,2,megnéz,V.IND.PRS.INDF.3.SG-IND.PST.DEF.1.PL,megnéz-tük
gabó,1,gab,gab-V.PTCP.PRS,gab-ó
megkérdezzük,2,megkérdezz,megkérdezz-PSS3P,megkérdezz-ük
anyut,16,anyu,N.NOM-ACC,anyu-t
papucsát,2,papucsá,papucsá-ACC,papucsá-t
sajátodat,1,saját,ADJ-PSS2S-ACC,saját-od-at
becsöngetett,1,becsöng,becsöng-ACC-V.PTCP.PST,becsöng-et-ett
kisza,1,kisz,kisz-PSS3S,kisz-a
kiszalad,2,kiszal,kiszal-PSS2S.SG,kiszal-ad
ablakkeretek,1,ablakker,ablakker-PSS2P,ablakker-etek
törtek,1,tört,ADJ.SG-PL,tört-ek
ablakról,1,ablak,N.NOM-ON+ABL,ablak-ról
munkahelyen,1,munkahely,N.NOM-ON+ESS,munkahely-en
tanulják,1,tanul,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.3.PL,tanul-ják
megfürdött,2,megfür,megfür-PSS2S-V.PTCP.PST,megfür-d-ött
üljenek,3,ül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.PL,ül-jenek
munkahelyre,1,munkahely,N.NOM-ON+ALL,munkahely-re
munkahelyük,1,munkahely,N.NOM-PSS3P,munkahely-ük
járnak,1,jár,V.IND.PRS.INDF.3.SG-DAT,jár-nak
szemetet,6,szeme,N.SG-ACC-ACC,szeme-t-et
lábadon,4,lábad,V.IND.PRS.INDF.3.SG-ON+ESS,lábad-on
érzem,2,érz,érz-PSS1S,érz-em
oldva,1,old,V.IND.PRS.INDF.3.SG-V.CVB,old-va
jegesmedvének,1,jeges,ADJ.NOM.SG-PSS1S-PSS2S-TRANS-DAT,jeges-m-ed-vé-nek
gyerekoroszlán,1,gyerekoroszlá,gyerekoroszlá-ON+ESS,gyerekoroszlá-n
pannával,1,p,N.NOM-PSS3S-ON+ESS-COND.PRS.DEF.3.SG-INST,p-a-n-ná-val
kocsink,1,kocsi,N.NOM-PSS1P,kocsi-nk
tudnám,3,tud,V.IND.PRS.INDF.3.SG-COND.PRS.DEF.1.SG,tud-nám
izét,2,izé,N.NOM-ACC,izé-t
könnyen,3,könny,N.NOM-ON+ESS,könny-en
cserélnünk,1,cserél,V.IND.PRS.INDF.3.SG-NFIN.1.PL,cserél-nünk
feneked,2,fene,N.NOM-PL-PSS2S,fene-k-ed
fölülnél,1,fölül,V.IND.PRS.INDF.3.SG-AT+ESS,fölül-nél
légyszi,2,légy,N.NOM-IND.PRS.INDF.2.SG-PSS3S.PL,légy-sz-i
téve,1,té,N.NOM-V.CVB,té-ve
pelenkád,1,pelenká,pelenká-PSS2S,pelenká-d
vihogi,1,vihog,V.IND.PRS.INDF.3.SG-PSS3S.PL,vihog-i
fényképeztél,1,fényképez,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,fényképez-tél
viselkedtél,1,visel,V.IND.PRS.INDF.3.SG-PL-PSS2S-IND.PST.INDF.2.SG,visel-k-ed-tél
csöndben,7,csönd,N.NOM-IN+ESS,csönd-ben
oltást,1,olt,V.IND.PRS.INDF.3.SG-V.MSDR-ACC,olt-ás-t
meséled,1,mesél,mesél-PSS2S,mesél-ed
oltás,1,olt,V.IND.PRS.INDF.3.SG-V.MSDR,olt-ás
legközelebb,5,legköz,legköz-IND.PRS.INDF.2.SG-CMPR,legköz-el-ebb
örülj,2,örül,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,örül-j
megin,1,meg,meg-PSS3S.PL-ON+ESS,meg-i-n
hallgatózás,1,hallgatóz,hallgatóz-V.MSDR,hallgatóz-ás
eltörhet,1,eltör,V.IND.PRS.INDF.3.SG-POT,eltör-het
kacagókrumplit,1,kacagókrumpl,kacagókrumpl-PSS3S.PL-ACC,kacagókrumpl-i-t
ebédeltél,1,ebédel,V.IND.PRS.INDF.3.SG-IND.PST.INDF.2.SG,ebédel-tél
befejezte,1,befejez,V.IND.PRS.INDF.3.SG-IND.PST.DEF.3.SG,befejez-te
kimentek,1,kiment,V.IND.PRS.INDF.3.SG-PL,kiment-ek
porszívózni,1,porszívóz,porszívóz-NFIN,porszívóz-ni
szívja,1,szív,V.IND.PRS.INDF.3.SG-PSS3S,szív-ja
elvan,1,elv,N.NOM-PSS3S-ON+ESS,elv-a-n
apróságokat,1,apróság,N.NOM-PL-ACC,apróság-ok-at
látszol,13,lát,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG-IND.PRS.INDF.2.SG,lát-sz-ol
segítsek,1,segíts,segíts-PL,segíts-ek
bontsd,1,bonts,bonts-PSS2S,bonts-d
kellene,1,kell,V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG,kell-ene
megkérjük,1,megkér,V.IND.PRS.INDF.3.SG-PSS3P,megkér-jük
sarkát,3,sarká,sarká-ACC,sarká-t
menj,2,m,N.NOM-ON+ESS-SBJV.PRS.INDF.2.SG,m-en-j
lábadra,6,lábad,V.IND.PRS.INDF.3.SG-ON+ALL,lábad-ra
becsípi,1,becsíp,V.IND.PRS.INDF.3.SG-PSS3S.PL,becsíp-i
nyomjad,6,nyom,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG,nyom-j-ad
kakit,5,kaki,N.NOM-ACC,kaki-t
sírás,1,sír,V.IND.PRS.INDF.3.SG-V.MSDR,sír-ás
nyomjad,1,nyom,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG,nyom-j-ad
macika,3,maci,N.NOM-PL-PSS3S,maci-k-a
maradj,1,marad,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG,marad-j
hívtak,1,hív,V.IND.PRS.INDF.3.SG-IND.PST.INDF.3.PL,hív-tak
értem,1,ért,V.IND.PRS.INDF.3.SG-PSS1S,ért-em
pisit,5,pisi,N.NOM-ACC,pisi-t
harisnyanadrágok,1,harisnyanadrág,harisnyanadrág-PL,harisnyanadrág-ok
pólók,1,póló,N.NOM-PL,póló-k
harisnyanadrágot,1,harisnyanadrág,harisnyanadrág-ACC,harisnyanadrág-ot
köpenybe,1,köpeny,N.NOM-IN+ALL,köpeny-be
szépen,1,szép,ADJ.NOM.SG-ON+ESS,szép-en
szálljon,1,száll,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.SG,száll-jon
fürdőkádhoz,1,fürdőkád,N.NOM-AT+ALL,fürdőkád-hoz
kinézni,1,kinéz,V.IND.PRS.INDF.3.SG-NFIN,kinéz-ni
szellőztetni,1,szellőztet,V.IND.PRS.INDF.3.SG-NFIN,szellőztet-ni
meggyógyítson,2,meggyógyíts,meggyógyíts-ON+ESS,meggyógyíts-on
háztetőre,2,háztető,N.NOM-ON+ALL,háztető-re
kinézel,1,kinéz,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,kinéz-el
bécsbe,3,bécs,bécs-IN+ALL,bécs-be
tréfálsz,1,tréfál,tréfál-IND.PRS.INDF.2.SG,tréfál-sz
melyikőtök,1,mely,mely-PSS3P.PL-V.PTCP.PRS-PSS2P,mely-ik-ő-tök
hasával,1,hasá,hasá-INST,hasá-val
többieket,1,többi,ADJ.SG-PL-ACC,többi-ek-et
mindannyian,1,mindanny,mindanny-PSS3S.PL-PSS3S-ON+ESS,mindanny-i-a-n
beszélgetsz,1,beszélget,V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG,beszélget-sz
felmegyünk,1,felmegy,V.IND.PRS.INDF.3.SG-PSS1P,felmegy-ünk
lépcsőt,2,lépcső,N.NOM-ACC,lépcső-t
ablakban,1,ablak,N.NOM-IN+ESS,ablak-ban
odaadjam,2,odaad,V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.1.SG,odaad-jam
csináljanak,2,csinál,V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.3.PL,csinál-janak
