Word,Frequency
mátyika,1
öldek,1
avat,1
ude,7
barna,5
elhozza,1
bartá,1
csinal,2
n,28
duuu,1
pôr,8
leúde,1
pôrdek,2
pôrde,1
pôrd,1
pôd,1
pôrt,1
edurút,1
csiez,1
pôre,1
mászol,1
óitai,1
töbe,1
pip,8
bácsiva,1
tükröcs,1
állat,2
dógózik,1
potába,1
bás,2
Moncsie,1
igyün,1
bujd,1
elbuk,1
elnuk,1
móliká,1
terbusz,1
tod,1
tód,1
csével,2
csé,2
üljök,1
átuk,1
odaté,1
fölmegy,3
fao,1
bégy,1
etört,1
háza,3
mindet,1
ázat,1
tütetem,2
roka,2
kómával,1
elteszük,1
alacskát,1
eltetü,1
ok,2
devosz,1
elmarat,1
ebite,1
papí,1
óká,1
tómá,1
elvite,1
tütentél,1
Monti,1
keresd,4
tun,1
ágyok,1
ágyikók,1
odasz,1
ende,1
tente,10
fölmá,2
fába,1
fölmaszok,1
pára,1
taktork,1
ten,2
totába,1
ene,6
uda,1
néndô,2
abút,1
nédü,1
otog,1
óigai,1
óiga,1
top,2
til,1
biga,4
bwo,1
kasz,1
töp,1
dodagás,1
baboz,1
doboz,1
dobo,2
ablakok,1
székek,1
kalapáncs,1
kalapa,1
lapán,2
foék,1
poék,1
nála,1
szek,1
tezünk,1
terezünk,1
eg,1
ek,1
betette,1
szekrénybe,1
autója,1
megveszik,1
lecsüccsülök,3
táskádba,1
megkér,1
spájzba,4
elkeresem,1
spájszba,1
ottvolt,1
begombolok,1
fánál,1
bekapcsolni,6
visszakapcsolom,1
csecsemônek,1
cumije,1
keress,1
kavics,5
keresek,3
szedem,1
derenda,1
udvarba,1
autoja,1
fussun,1
k,4
kapocs,1
száraz,1
levél,1
szársz,1
betón,2
Molnár,2
garázsa,2
visszamenni,1
csüccsülünk,1
mosogat,2
mosogatom,2
lapáto,1
pancsolok,1
kicsavarni,1
kinyiss,2
csapot,4
kicsavart,1
kenyér,3
ugott,1
bogáro,1
hitamak,1
szaladsz,1
följössz,1
biciklinek,1
kulcs,2
kulcsot,1
elhervadt,1
hoztál,1
mozognak,1
szúrt,2
lecsüccsülni,1
hoz,5
enge,3
csomó,3
kiszedte,1
fák,3
kosárba,1
alu,1
játékok,1
sarokba,1
alszok,13
visszatenni,1
bi,29
függö,1
mos,12
Lacié,1
anyukát,5
feküdödök,1
megfésülök,1
szíj,1
kikap,1
hozni,3
asztalt,1
idetedd,1
dolgoznak,2
kapok,4
nézek,2
Heti,1
csipesz,5
küldtem,1
csipeszek,1
csipeszemet,3
csipeszed,1
legyél,1
decsis,1
hentes,1
husikát,8
uszikát,1
ucikát,1
dolgozik,3
megveszem,1
odatettem,2
ugor,1
guggolj,1
düdü,2
farani,1
csacsi,100
megnézek,1
elfelejtünk,1
megcsiptem,1
lácsi,2
csipeszem,1
Andinak,3
veszekedni,1
nadrágat,1
jövünk,1
forintomat,1
megvere,1
sírj,2
elütöm,1
forint,1
masi,1
szez,1
csipari,1
düteköd,1
megfázok,1
odamenni,2
pisti,1
elmennek,2
szedek,2
szöllö,1
füzö,1
darumadár,1
kisbaba,20
kezébe,2
forinto,1
elfényképezni,1
pokroc,2
eny,2
ém,3
fújni,1
harisnya,2
fölveszek,1
leveszünk,1
megvesz,1
nektem,1
megborít,1
ancs,1
pöttyös,2
megnéz,19
fület,1
mászni,2
hózni,1
táskád,2
légyet,2
többiek,1
többiekem,1
fussunk,2
szednek,1
szedtük,1
hóztál,1
épitem,1
pokrocra,2
csoport,1
csoporthoz,2
mesélek,1
vödörhöz,1
megások,1
iskolába,10
eldölni,1
tanulni,3
táska,8
mozsát,1
szedni,1
voltál,4
attila,1
aki,7
játsszunk,5
idebújni,1
sziati,1
megugat,1
simogassunk,1
tutut,1
eszt,8
aszt,3
toll,7
töltôtoll,1
leetett,1
júj,1
tü,28
oppáré,1
fan,1
tiga,5
es,13
tejék,1
tetitél,1
ess,1
mam,5
töbi,1
többit,2
többi,11
babák,6
tolom,3
kalét,1
teté,3
abak,2
vuvuv,1
keitésen,1
hun,6
áji,1
hopsz,2
mamó,2
otan,3
vegyek,8
tututut,1
magába,1
csináni,1
papijt,1
papij,2
kéjsz,3
öcsi,1
í,6
opan,1
ató,21
töjt,1
kerék,2
nó,3
toda,1
ráetik,1
ketô,1
íii,1
eltöjte,1
töjti,1
puj,2
tád,1
íi,1
esz,7
eltöjt,1
leet,1
óz,1
othun,1
töb,1
niiincs,1
csenek,1
ráütök,1
tön,1
töltô,1
ö,235
ele,2
téem,1
tuda,1
tütüt,1
aaautó,1
letett,1
öh,36
atat,1
kevék,1
öö,18
et,20
ippol,1
dö,2
öd,2
tigyi,1
oppan,1
lé,1
huzd,4
reggeliszni,3
összerakom,1
helye,12
tesszék,2
ik,1
éné,1
ené,1
kutyusomat,1
adda,28
kutuszomat,1
elviszi,2
csücsülök,2
masik,1
szarokba,1
kitépte,1
niss,1
kiveszi,3
vász,1
mászikba,1
bász,1
bászikok,1
papája,2
honnan,1
levegôbe,2
zzzz,1
belátok,1
ragasztva,1
visszatolom,1
akkorát,1
kilóg,1
huuu,1
benyúlok,1
teszi,2
ujjamat,4
lóg,1
feneke,2
lábuk,1
helikopter,5
kilát,3
apukája,3
teszik,1
reggelit,1
bemennek,2
kiesett,5
helikoptert,2
megtaláltam,1
kinyitotta,1
motolt,1
motorozhatok,1
seb,5
sebet,1
szaladgáljon,2
szaladgájon,2
hagyót,1
törve,3
mindent,4
Dunán,1
Katikám,1
tüttü,1
kélek,3
kacsát,4
odagyött,1
idejött,5
eles,1
hehe,3
nyitva,2
bababot,1
odahozta,1
rólam,1
elfáradt,1
valamilyen,2
keresem,3
akkol,7
próbálom,1
megpróbálom,1
pizsama,1
azél,2
luk,1
belefér,2
könyvet,7
odajött,1
fölemelni,1
reggel,4
futott,1
kinyomom,1
tetejit,1
kitolom,3
kélem,7
teherautót,3
akalok,1
Balatonon,1
megcsináljuk,3
virágosat,1
ész,2
mást,3
kelem,1
hintának,1
kutyával,1
csacsika,1
hozza,3
csacsikát,1
kapaszkodok,2
megfésülöm,1
haja,4
melt,2
megfésülni,1
ráült,1
meghintáztattam,1
Fadiba,3
sajnos,1
busszal,4
ssel,1
Vörösvári,4
héten,1
nyolcadik,2
emeleten,1
dédivel,1
papával,2
mindenkivel,2
magason,4
papának,2
dadinak,1
valamikor,1
kadom,1
0kádam,1
kád,6
mélt,2
málnát,1
kolbászt,2
mustárt,1
csípôs,1
szilva,2
ebédelek,4
fésûvel,1
forditotta,2
fordit,1
halacsakát,1
eném,15
becsukhatod,1
duli,1
budis,1
gumi,5
hidek,1
ültek,2
játékom,2
úszkál,2
vizben,1
garázomba,1
bemehetsz,2
mindál,7
nagymamám,1
nagypapá,1
garázba,1
mél,6
nissuk,1
azélt,1
zárva,1
felüljáró,1
felôüljáró,1
felül,1
tehér,1
kiszebb,1
kissebb,1
rókat,1
forgatni,1
úszik,2
uszkál,2
visszateszek,2
föltetted,1
odatesz,1
nadobb,2
kölbe,3
alala,1
megkapod,3
szétszedte,1
játszott,1
tehén,6
kutus,2
mondja,6
elefántot,2
jumbo,1
Jumbi,2
állatkertben,1
eladtál,1
várja,3
ettôl,1
aminek,1
kalapja,1
átmenni,1
tengérbe,1
zsákot,1
sár,1
selhô,1
falka,1
kalka,3
elgurultak,1
mel,1
liba,1
füldô,1
széket,17
tudott,2
mál,4
kopogtatni,1
kipkop,6
megkalapázhassam,1
tanár,28
házacska,1
bemen,1
szokunk,1
szoktunk,1
nadon,31
kutám,1
eltörött,7
szögeld,1
este,7
tavaszon,1
télen,1
motorozni,9
füsztöl,1
töröljük,1
nózim,1
roká,1
kéreszem,1
mászi,3
kéményet,1
maszim,1
rókám,1
lakik,2
vigyázok,1
báci,10
eveszi,1
nezz,2
miszináltam,2
tû,25
legelô,1
tutu,2
szállits,1
táktor,1
tüü,1
fül,1
maszi,9
háta,9
leszet,1
lelökte,1
traktoromat,1
takto,1
mindik,1
0tessék,1
lálép,1
0rálép,1
bujt,1
ut,4
emelet,1
lifttel,2
elkésztem,1
tapszi,1
pap,2
Miklósnak,2
0whispering,1
kelk,1
neke,2
kellete,1
tudunk,2
motorzik,1
ninsz,2
motoromat,1
levágom,1
körmömet,1
szubutt,2
piszkosz,1
moszom,1
mosom,1
szappannal,1
kezüket,1
lábukat,1
belement,3
fülébe,1
önnek,1
macim,1
ada,9
vödör,3
golyo,1
fehél,1
0fehér,1
pilos,1
fûzni,7
kolompot,3
leden,2
0legyen,1
darut,5
ilyent,1
épiteni,2
dalut,1
0darut,1
hely,5
mégy,3
felszedik,1
pijos,18
hatba,1
irok,1
irni,1
pilost,1
gurul,2
ceruzát,1
halásba,1
halaska,2
dugjam,1
daluuu,1
rádiomat,1
eldôl,1
levetem,1
összeszedte,8
nak,3
eltörtem,2
láb,2
zsebem,1
összszedte,1
összekeverte,1
halát,3
fûzô,1
befûztem,1
rádio,7
befûzni,1
beköte,1
ajándékot,8
fûzôt,1
vett,3
behozom,1
télapócska,1
vödörbe,1
megfázik,2
ádam,1
lépszô,2
kaplépszôt,1
enyéd,1
szilmat,2
lemet,1
elettem,1
0elestem,1
kiko,2
kikop,1
kikokalapácsot,1
viziló,5
nagyszája,1
rádioat,1
nadragom,1
elcsukta,1
jádio,1
manuskát,1
motoro,1
helyén,1
fuss,1
len,1
tetsz,1
0kérek,1
szétszedni,1
elvitték,2
szólt,1
enémet,1
szétesett,3
száj,5
köten,1
olaj,2
hozz,2
odarak,1
halakat,1
motorat,1
hoa,1
nyuszi,35
váru,4
várá,1
pók,2
kalapácsomat,5
semni,1
diót,5
szépem,1
kip,6
reggelizek,2
kerekeit,1
óóó,1
forditom,1
fejüket,1
oldalra,2
világoson,1
szemük,1
elforditom,1
kerekük,1
kere,1
forditsuk,1
tututututututu,1
odd,1
tede,3
augo,1
audu,1
audo,1
ír,16
ke,56
tigris,4
tessek,2
azert,2
azutan,2
álmodozok,1
törd,1
rekámé,1
bajusz,2
Monié,3
fözô,1
okos,5
mosott,1
bicikliztem,1
betakártam,1
betakart,2
búgyimba,1
fölkapta,1
megtörültem,1
anyukának,2
nénik,1
kiviszi,1
sírok,1
ila,4
csonakazni,1
bantott,1
talicskázok,1
haragszik,7
adi,3
dunyha,3
talicskázzunk,1
lyukban,1
Andie,1
hozunk,1
verzik,2
jo,11
addide,7
kotenyt,1
anyukanak,1
mosogató,2
hazikót,1
vonatotam,1
eldobjuk,1
kutyuska,1
lasa,1
kockámat,2
ebed,2
palacsinta,2
káposzta,1
szobaba,1
pisi,21
gyarba,1
puskam,1
odateszem,1
tole,1
Monitól,1
kikapom,1
Andihoz,1
birom,1
csescemönél,1
labdat,1
fekudj,1
megnézzuk,2
taskaba,1
bölcsôdébe,1
bölcsôde,4
mezitláb,4
bepisiltem,1
vér,1
lecsuccsülök,1
bekakakalom,1
mindjart,1
besirok,1
vogyok,1
kirandulni,2
kirán,2
idemegy,1
veszekedünk,1
font,1
uszni,2
ágyunk,3
elrontották,1
lábom,3
kezemból,1
megütöm,2
fürödsz,2
anyucinál,1
furdette,1
homokoztam,1
szortak,1
cernát,3
ityet,1
becsiptem,1
cérna,5
maszni,1
penzbe,1
felálltam,1
lettem,1
odateszik,1
ittvan,1
eltéptem,3
sirj,1
rókakoma,1
Lacis,1
barát,1
eltorött,1
pusziját,1
babátom,1
leestem,2
fárol,1
kutyám,1
lábda,3
parnát,1
csok,1
haragszok,2
csukva,1
lábdazok,1
elrontott,1
nágy,3
kislany,1
vágy,1
vágyok,2
pisis,1
nadragba,1
szaladgázzunk,1
csucsülünk,1
háziko,1
körte,9
esô,2
bogar,3
ceruza,9
ceruzám,1
házikoban,1
letenni,1
éles,1
lábomba,1
fiat,1
árnyékba,3
megáztam,1
mög,1
rókától,1
rokakoma,2
elteptem,1
faradt,1
terrasz,2
kukuriku,1
kutyaról,1
mosni,2
faj,2
csonak,2
csonakba,1
megyunk,1
csonakázni,1
hozol,1
autot,1
szeretek,1
addvissza,2
papija,2
reka,1
agyikó,1
eltépt,1
aludtam,4
autoba,1
megtakarlak,1
kopog,1
írok,1
összedölöm,1
mokuska,3
karikám,1
szita,5
fölálltam,1
lyukamba,1
lyukból,1
apo,4
fá,3
hállo,2
megkéres,1
fû,1
Monikáé,4
kéreke,3
senga,24
haha,8
opp,2
bimba,45
Panka,193
áo,2
odó,2
adó,2
vauvau,35
hopá,2
ao,5
Zsuzsa,1
cup,2
otó,1
kopé,6
ko,7
kopi,2
boko,3
füszoba,11
szoba,10
füszob,1
eme,5
pis,30
ódá,5
ot,22
gyumá,2
dumá,1
dumadum,1
füjdi,2
babi,12
szeké,2
kebe,2
napa,4
hao,4
teon,3
basi,2
tizs,2
sa,3
sap,19
bim,14
szoa,2
napapa,7
nana,12
tena,1
tükö,9
füdi,28
kindu,2
Ez,28
Panna,50
Ezt,6
A,21
Háta,2
hátadnak,4
simijja,2
simi,1
si,7
Maci,2
nomo,1
párduc,3
elbújtak,1
sátorba,2
biztos,14
Me,3
mennyi,3
Mennyi,1
Róka,1
nénéni,1
Jön,2
Enni,3
Macinak,1
enni,20
Megmos,1
megmos,3
Nem,73
Hát,44
on,1
Igen,104
Odacsücs,1
odacsücs,1
odacsücsül,1
Másik,7
csücsül,2
másikhoz,1
Üccs,1
esznek,6
megnézi,8
Jó,14
segít,5
nunú,2
Hozz,1
Nyúlbábot,1
nyúl,7
cicák,1
Látom,2
Szia,14
mijajó,12
Otthon,1
Mijajó,3
Megnéz,1
hangos,1
Minyáó,1
Sepu,1
kettõ,51
nagyszobába,2
nagyfiú,1
Szervusz,1
ajutóba,1
Biztos,3
búttak,1
Megint,5
megkeres,3
babákat,3
belerak,1
hálózsákot,1
rápakoltam,1
Ne,5
Jaj,3
Tanár,10
babakocsit,1
Néni,1
ücsül,1
Pici,5
tolja,2
Ott,12
De,4
bimbott,2
másikok,1
Ge,1
gereblye,2
Itt,15
Hol,11
Így,9
belelapátol,1
Most,13
Homokozunk,2
késobb,1
vigyázol,2
Hápháp,1
hápháp,5
Nézd,11
eztet,1
Ennek,2
sikerül,2
elkapni,1
Apa,10
segíts,3
Nagy,2
krokodil,7
kivi,1
Jajajajajaj,1
Megeszi,1
Valamit,1
bekap,2
hammhamm,1
Mondd,1
micsinálnak,1
apukát,1
kinyit,3
Apuka,2
Oda,3
meginni,1
Majadj,1
majadj,1
Tessék,6
Anyuka,1
soká,2
nagyzsiráf,1
Met,1
ikojába,2
Megy,1
Hátizsákba,1
tollat,2
Innyivaló,1
csön,2
Itthon,1
Hoppá,1
Láttam,2
lecsücsül,2
Pis,2
Székeket,1
Hozok,2
Aludnak,1
Kocsi,1
sike,2
Sepru,1
Szi,1
fogtam,1
papírt,1
picik,2
innivaló,2
Hova,1
tûnt,1
Simson,9
állnak,1
Ide,2
mellé,1
happy,1
birthday,1
anuká,1
fözt,1
Hátizsák,1
tudjuk,1
elmond,1
háko,1
mákom,2
elmesél,10
megtanít,2
koppkopp,1
mindenki,8
Jöttem,1
jöttem,2
je,35
verset,2
jeje,2
Papa,1
Nyuszi,1
Szimszon,2
fürödtem,1
Egyedül,1
jöttél,1
házamat,4
Papám,1
mamám,1
Dolgoznak,1
egész,6
hátizsákba,1
állatokat,1
Fókát,1
vizilót,1
jegesmedve,1
jegesmedvét,3
Nagyon,2
megmond,1
kettő,71
eto,1
pont,34
ehe,9
üh,4
bo,42
pon,1
sásá,1
sapsap,6
hmhm,8
öhöm,2
pani,2
sapka,7
sá,18
popo,6
füe,1
cipő,8
üüüm,1
kö,12
bobo,3
pedá,3
bua,8
dádá,4
idá,5
rajzolta,1
aöa,1
ügyes,12
igazi,2
búvár,1
hopp,10
h,84
labo,1
seka,1
nene,8
digidigidigidigi,1
nu,6
szöe,1
pé,22
pén,4
tao,1
kimászik,2
maki,2
kimen,1
rászól,22
kukk,19
kimász,6
üm,1
lápa,1
Pa,10
cseng,2
szóbá,1
szobá,2
fõz,1
tee,1
fürdi,2
bab,4
ije,6
ujá,1
bigbíg,1
néné,6
naka,9
ee,4
hüp,1
iga,2
bö,15
homó,3
gugu,2
hh,5
mh,9
tö,15
iiii,1
böbö,8
cipõ,38
szomorú,9
örül,1
felhúz,1
bedug,2
néa,1
tittituti,1
kui,1
hapi,31
no,9
fölmász,1
kejse,1
husi,1
körberakni,2
köbe,3
szipi,1
odad,1
körberak,1
jobá,1
elszökött,1
Gizi,5
Sári,4
dede,23
krumpli,13
megrág,1
fömen,1
veltû,2
kistányér,1
villa,1
Klái,1
üjet,1
ondaje,1
bibiba,2
bibibaba,1
bibibibi,1
Péter,36
mesziö,1
kapu,20
babané,1
ekü,1
hapci,4
dódu,1
jászó,8
já,32
fürdik,15
ejnyebejnye,2
irgumburgum,2
happá,2
fekte,1
szó,4
vauvauvau,1
kutyára,1
mené,1
emosogat,1
ig,8
telló,2
telefonál,1
tejó,1
tejo,1
szaba,3
megkérde,2
fö,10
dön,6
vövön,1
aba,22
mosdó,1
iki,1
kiszá,1
dotó,12
oldön,1
ninó,7
emen,2
sepû,2
evijé,1
mefog,2
tálá,1
tátá,4
tá,50
mindenje,1
itta,13
szé,8
üt,3
szomo,5
meüt,1
sátá,2
sákán,3
metáj,3
sáka,1
száka,5
megi,3
emesé,4
szálkát,1
száká,2
soka,1
jossz,8
egérkének,1
kismacinak,1
Kismacinak,1
egérkénél,1
Megfogni,2
Megnézzük,2
Úgy,1
Szamba,1
Hoztam,1
Párnát,1
Ilyen,1
Olyan,6
kisbabának,2
feküdni,1
fölébredtem,2
Semmit,1
hogyhogy,1
gyermek,1
kisgyermek,1
Ezen,1
Ezzel,4
Kislány,2
ágyam,2
nagyfiúknak,1
ágyuk,1
Pannának,1
ágya,6
Kicsikét,1
Kicsike,1
visszabújok,2
bodorka,1
Menjünk,4
játszótérre,5
anyukával,1
Homokoz,1
homokozok,1
fürödni,2
teknösöknek,1
akváriumba,1
Szeretem,1
Én,12
téjdem,1
Bal,1
Jobb,1
Hm,2
bal,1
Ágyba,1
fekszek,2
Vagy,1
doktornéni,5
Beteg,2
Egy,3
könyök,1
Há,1
Még,2
Megnézni,2
Megnézi,4
vizsgálja,1
maradok,1
Inkább,7
odamenne,1
kavicsba,1
gyógyultam,1
meggyógyultam,2
végre,1
Jajj,1
jajj,1
jobban,8
felhúzni,2
beb,2
khm,1
nanka,2
picika,3
kök,1
ama,23
ööö,1
dinne,1
napapi,1
picipapi,1
bábi,6
zsuzsu,1
natibi,1
picitibi,1
kumpli,9
kuku,3
cse,4
ie,4
hama,1
hús,5
káp,1
kumpi,12
nyam,5
csacsinak,1
krumplija,1
mg,8
seko,2
sek,3
nm,2
tepa,3
bó,24
tm,4
og,1
áh,11
Zsebibaba,12
Kanga,16
hmo,1
amama,2
dü,4
düde,1
dáka,2
nena,1
deda,3
dáda,1
dedede,1
kompam,1
ani,1
sü,4
tetéte,1
mana,3
csacsita,1
mako,1
gg,1
züm,5
jö,3
akajok,26
bimbam,12
gui,1
huhá,5
bao,4
sûe,1
süe,1
sarka,1
szü,3
süle,1
mad,1
ín,1
buí,1
csa,4
kopkop,5
eng,3
b,6
háo,2
éaé,1
kickic,1
kickam,1
kikikikam,1
dam,14
kiti,12
kam,1
tim,7
todo,4
doto,15
sétá,8
Pan,14
fű,2
dokto,1
mamamam,1
zuhanyozik,1
pipi,21
bili,3
pelenká,1
kettőkor,1
nta,1
panyata,1
széke,2
bene,2
zsepi,2
szipan,6
pua,1
csúa,1
pú,2
áj,5
csua,4
váj,2
panta,5
ütön,1
matü,1
ini,3
sziso,1
hapó,2
megtöröljük,1
sipan,1
szi,3
apáé,1
háté,1
bujita,1
hahó,2
sátor,5
fenne,1
bebe,4
taka,9
senka,3
bib,2
bajátnö,1
Rita,1
lita,2
ita,2
szip,1
szippan,1
han,2
gyurmát,4
Gabótól,3
hiszem,5
kerül,1
Békéscsaba,3
án,1
elöbb,1
alá,2
hurkát,3
hurka,1
csinálnom,1
éppen,11
szem,2
kicsikét,1
kicsik,1
asztalat,2
kez,2
akartam,2
szeretni,1
megszeretem,1
nudli,1
odanyomom,2
mindegyiket,1
összenyomom,1
dolgokat,1
szine,1
szinûek,6
azok,5
melyikre,2
ezekre,1
mondani,1
ugyan,2
napocska,3
szinû,6
aj,7
ajutó,1
fehéj,4
fejéj,1
minek,1
szinûje,1
mûjejek,5
japonát,1
csiájok,2
belôle,1
seteke,1
gyujmázni,1
dujmát,2
építsünk,3
mindegy,4
homokozó,1
iskojás,1
ojónéni,1
ojóbácsi,1
tanító,10
samatanító,4
samata,1
találkoztam,4
ve,3
iskolámban,1
csacsiban,3
csacsin,1
márvele,1
dödöhinta,2
pötyihinta,1
pötyi,4
segítség,4
as,1
deekekkel,1
találkozok,1
dujmázok,1
pédájuj,1
sájga,6
porszívónak,1
kejeke,7
épp,2
kezdem,1
csijánunk,2
mûjetem,1
odaxx,1
csiáttam,1
direkt,1
alakú,1
szinût,1
építek,2
csijájok,2
tanítóné,1
valamelyik,3
megnézd,1
odavaló,3
idevaló,2
berakom,1
duplók,1
iderakom,1
kancsó,1
útba,6
vüö,1
nánt,1
kettőt,6
banán,5
háom,1
körtét,1
eper,2
ahn,1
nae,1
temomo,1
kukorica,1
temote,1
x,3
nemm,2
madarasat,1
maciho,1
medve,2
sapso,1
keresni,3
sepü,2
mámá,1
odána,1
panka,14
kamera,1
kető,4
nagybabák,1
tip,8
bújócskázni,1
ebaba,1
hinták,2
mente,1
hanna,2
panna,1
pán,2
abubu,1
pár,15
pank,2
köme,1
dó,1
kupi,29
tema,9
dé,2
előveszed,1
kártyás,1
előbb,1
dobozba,1
teljesen,1
összekeverednek,1
betyuma,1
betû,9
ua,9
hmn,1
épü,3
hamham,8
aludt,1
jöjj,1
néger,2
apé,3
paó,1
gegö,1
südi,1
eõ,10
masz,2
homo,8
oma,1
bimbi,2
sim,4
játé,1
enene,1
meggyó,2
cimi,1
szimi,2
Piri,4
bõ,1
nönö,1
mimi,3
seba,1
sepi,2
habi,1
pisil,3
ps,10
szo,1
pispis,1
hám,16
nyi,5
didi,5
sekö,1
keü,2
dõ,3
szétdõl,1
önt,3
pisitettem,1
nagypapa,2
szád,1
hej,5
he,3
kakajs,1
peti,2
kuk,5
séta,25
eloo,1
oa,1
elooa,1
ooa,1
eo,2
jijiji,1
jé,5
bababa,5
oo,3
obibi,1
talpa,2
ji,3
jip,3
pönti,1
pön,2
gebi,5
pisz,3
uapáto,1
etû,1
ühüm,4
mémi,5
popi,8
ühü,5
csiná,3
kötöz,1
bibibi,1
uk,1
cici,2
sop,1
bot,8
álli,1
epak,1
ato,4
u,7
rendõrautó,2
dédi,1
mentõauto,1
jed,1
û,4
zuhany,3
zuhanyzik,2
biba,5
babim,3
mata,3
teo,4
lapam,1
nyom,14
gom,3
ket,6
úty,1
tük,1
micimackó,4
tüh,1
nézi,4
hádne,1
csaku,4
kakaósbejgli,3
kakaobegi,2
kakaóbegi,3
kati,3
pabáti,2
paba,1
pako,3
udan,2
sapó,2
pik,1
sírt,4
nya,4
ajo,1
szoktál,1
előtt,1
apunak,3
nei,1
nika,1
koni,1
kani,1
kondampa,1
pöti,2
pöt,1
széta,1
om,1
vu,2
hita,9
mia,1
pssss,1
sss,2
bilibe,2
neda,1
beütötte,4
dotor,1
mije,3
mábán,1
ábán,1
deliket,1
hé,6
huá,4
ine,1
keme,1
bani,2
széké,1
hmg,1
sót,2
digidigidigi,1
digá,1
gyebá,1
bemba,4
bibie,1
pss,3
digidigi,8
digidiga,1
digi,2
keka,1
kuká,2
Panni,4
bolt,5
ci,6
dide,1
tú,1
pet,2
haó,3
dub,7
vuvu,1
psí,9
psi,4
hop,4
néne,1
babom,1
kem,5
nako,1
sál,3
mamo,1
temama,1
cip,11
csoka,1
csipi,3
cso,2
semm,1
sapo,1
digidi,2
bebá,1
böböb,1
sapi,10
naba,1
nabbaba,1
nababa,3
ijá,2
nam,4
ketõ,3
ketõko,1
Pumukli,6
Találkozni,1
állattal,1
találkozni,1
Mezitlab,1
õneki,1
És,4
õ,8
icsi,2
viszi,1
Azért,5
kisállat,1
menézni,1
õt,3
megütöte,1
fejét,1
megjöttünk,1
Deho,1
Az,7
bementek,1
Megnéznek,1
kórház,1
betes,1
nyugodtan,3
gyógyteát,1
annyira,4
lábam,2
meggyógyított,1
lefeküdtem,1
Milyen,5
látogatóba,4
akarunk,1
Si,1
ss,1
Azt,4
beszéltem,3
egérkét,1
menjük,1
menné,1
Te,1
oldalon,1
Mehetünk,2
Sziasztok,1
Ö,2
iskolá,1
kikészi,1
iskola,1
Ök,1
kisi,2
deje,12
kikis,2
lakok,1
megkeressük,1
Pumuklin,1
tengerbe,4
semmilyennel,1
fürdök,2
fürödj,1
Már,1
óvodába,6
bölcsödébe,1
fürödik,1
füröd,1
jéa,1
hajamat,2
nyakam,1
tavaly,1
nyáron,1
kisebb,1
vízbe,3
cum,3
cumpu,2
nen,1
neme,1
Sanyi,3
him,1
any,4
bip,1
mamamama,2
piri,1
gizi,1
emi,3
tipi,4
mamama,1
gabó,11
történik,11
jájul,1
gyümölcsöt,1
kanáj,3
Melyik,1
rajtam,1
öjembe,1
Miért,6
fürdõruhába,1
min,2
Anyu,6
Isti,1
Ljátom,1
Manyi,3
mihe,1
elefántommal,1
mikkel,1
mien,1
elefántom,1
Mi,5
akk,1
kezemben,1
Kettõ,1
Gabó,2
Na,2
Majd,1
hátán,1
leborultam,1
Akkor,2
méé,1
medencébe,1
úszok,1
bur,1
ágyban,2
mindenkinél,1
miten,1
kettö,2
babájal,1
mindennel,1
látszik,2
szülinapom,3
kitõl,1
megkeresni,3
megmutatod,1
mindegyik,1
julcsiék,1
õk,1
bizon,1
öjébe,2
kettõnek,1
üjök,3
mindenkinek,1
örökre,1
teknõsöm,1
melyiken,2
jézuska,1
Gyere,1
jobb,5
kimosna,1
kicsepegtettem,1
mesélj,16
máshová,1
mashova,1
sapkát,1
Nagymama,1
másmilyen,1
Anya,3
festem,5
Baba,1
Pipike,1
pipike,1
másikra,1
Kicsi,1
barnát,3
barnat,1
festek,2
milyenre,1
festük,1
Mér,2
viszitek,3
olyannak,1
Tisztát,1
színu,1
festék,1
Kinottem,1
festünk,2
Becsukom,1
Addig,1
Kezemet,1
fest,4
Hu,2
Kis,2
Ház,2
Alszom,4
soha,1
Mh,3
húzom,1
Segítsél,1
behozni,1
Idehoz,1
idehozni,2
Jobban,2
Ja,1
Odavisz,1
odavisz,2
hakisok,1
Mhm,2
hálóingbe,2
Álmos,1
Odament,1
Körös,2
parton,2
levette,1
szemüveget,1
hagyta,1
mentünk,5
csocs,1
Patty,2
Xxx,9
Mm,1
Bácsinak,1
virágját,2
letéptem,1
Utcán,1
Meg,3
Gizinek,1
leszedem,1
Ját,1
holdat,1
Sok,1
felhőt,1
Lábát,1
megkínálsz,1
Od,1
Fázok,1
fázom,2
föláll,1
szokták,1
látsszanak,2
0gy,1
szemekkel,1
látszani,1
jemenni,1
bababót,1
csibabú,1
nagybaba,1
szandál,21
sese,2
sza,1
Bodor,19
juá,4
kép,12
sétál,6
jaba,3
bago,3
óa,3
csitcsat,4
Bodó,1
jéje,1
hujne,2
föj,3
föjje,3
minde,2
köszön,1
api,2
buti,1
könv,1
móku,1
kump,2
kum,1
krumplit,1
székej,1
bamb,5
elte,1
piszi,2
szubána,1
natyszuban,1
pacsita,1
füles,1
vi,8
viá,1
düt,1
csacsit,5
tig,1
csacsis,1
hátte,2
zsebibaba,1
kanga,1
seper,1
malacka,1
hjo,1
mimijá,1
gyü,1
gyümö,3
segi,1
hide,1
higen,2
honem,1
hnta,3
esõ,8
ebü,1
biciklizik,2
hntapanta,1
elesik,1
hom,4
törölgetik,1
tötö,3
pupute,1
puputeve,4
sége,1
ellak,2
