SF	Freq	Lemma	Analysis	Segmentation
paripám	9	paripa	N.NOM-PSS1S.SG	paripa-m
csodaszép	3	csodaszép	ADJ.NOM.SG	csodaszép
ígérsz	3	ígér	V-IND.PRS.INDF.2.SG.asz	ígér-sz
százat	4	száz	N.SG-ACC	száz-at
ballag	3	ballag	V.IND.PRS.INDF.3.SG	ballag
valóba	4	való	N.SG-IN+ALL	való-ba
tiszába	2	tisza	N.SG-IN+ALL	tisza-ba
száma	2	száj	N.SG-NOM.PSS1S-PSS3S	száj-m-a
vadonba	2	vadon	N.SG-IN+ALL	vadon-ba
bolond	2	bolond	N.NOM.SG	bolond
keményre	1	kemény	ADJ.SG-ON+ALL	kemény-re
kerekre	1	kerek	ADJ.SG-ON+ALL	kerek-re
autópályát	1	autópálya	N.SG-ACC	autópálya-t
felállt	1	feláll	V-IND.PST.INDF.3.SG	feláll-t
dong	4	dong	V.IND.PRS.INDF.3.SG	dong
retyerutya	2	retyerutya	N.NOM.SG	retyerutya
szösz	1	szösz	N.NOM.SG	szösz
nagyujja	1	nagyujj	N.NOM-PSS3S.SG	nagyujj-a
összeállítjuk	1	összeállít	V-IND.PRS.DEF.1.PL	összeállít-juk
kanyarogni	1	kanyarog	V-NFIN	kanyarog-ni
kanyarog	3	kanyarog	V.IND.PRS.INDF.3.SG	kanyarog
beszélgetnénk	1	beszélget	V-COND.PRS.INDF.1.PL	beszélget-nénk
tejjel	1	tej	N.SG-INST	tej-vel
kulcsa	3	kulcs	N.NOM-PSS3S.SG	kulcs-a
felhő	1	felhő	N.NOM.SG	felhő
esőfelhő	1	esőfelhő	N.NOM.SG	esőfelhő
villám	1	villa	N.NOM-PSS1S.SG	villa-m
báránynál	1	bárány	N.SG-AT+ESS	bárány-nál
pályával	1	pálya	N.SG-INST	pálya-val
közlekedési	1	közlekedési	ADJ.NOM.SG	közlekedési
pályához	2	pálya	N.SG-AT+ALL	pálya-hoz
szerelő	1	szerelő	N.NOM.SG	szerelő
körömreszelő	1	körömreszelő	N.NOM.SG	körömreszelő
nyakú	2	nyakú	ADJ.NOM.SG	nyakú
élő	1	élő	N.NOM.SG	élő
ajándéka	1	ajándék	N.NOM-PSS3S.SG	ajándék-a
busznak	1	busz	N.SG-DAT.SG	busz-nak
mikim	2	miki	N.NOM-PSS1S.SG	miki-m
távcső	2	távcső	N.NOM.SG	távcső
csónakhoz	1	csónak	N.SG-AT+ALL	csónak-hoz
vízből	2	víz	N.SG-IN+ABL	víz-ből
levéllel	1	levél	N.SG-INST	levél-vel
szempilla	1	szempilla	N.NOM.SG	szempilla
hajszál	1	hajszál	N.NOM.SG	hajszál
hétfő	1	hétfő	N.NOM.SG	hétfő
kedd	1	kedd	N.NOM.SG	kedd
csütörtök	1	csütörtök	N.NOM.SG	csütörtök
bari	1	bari	N.NOM.SG	bari
névnapja	1	névnap	N.NOM-PSS3S.SG	névnap-ja
tekerjük	1	teker	V-IND.PRS.DEF.1.PL	teker-jük
könyved	1	könyv	N.NOM-PSS2S.SG	könyv-ed
nőstény	1	nőstény	N.NOM.SG	nőstény
púpja	2	púp	N.NOM-PSS3S.SG	púp-ja
zsírral	1	zsír	N.SG-INST	zsír-val
zsír	2	zsír	N.NOM.SG	zsír
zsírt	1	zsír	N.SG-ACC	zsír-t
zebra	3	zebra	N.NOM.SG	zebra
ravaszul	1	ravasz	ADJ.SG-BYWAY	ravasz-ul
sziklán	1	szikla	N.SG-ON+ESS	szikla-n
őzike	3	őzike	N.NOM.SG	őzike
pofája	2	pofa	N.NOM-PSS3S.SG	pofa-ja
lepedőt	1	lepedő	N.SG-ACC	lepedő-t
pokrócot	1	pokróc	N.SG-ACC	pokróc-ot
kenyértől	2	kenyér	N.SG-AT+ABL	kenyér-től
zárja	1	zár	V-IND.PRS.DEF.3.SG	zár-ja
orrból	1	orr	N.SG-IN+ABL	orr-ból
buszon	1	busz	N.SG-ON+ESS	busz-on
állatoknak	1	áll	N.SG-PSS2P-DAT.SG	áll-atok-nak
perecet	1	perec	N.SG-ACC	perec-et
elefánthoz	1	elefánt	N.SG-AT+ALL	elefánt-hoz
gondozza	1	gondoz	V-IND.PRS.DEF.3.SG	gondoz-ja
jönne	1	jön	V-COND.PRS.INDF.3.SG	jön-ne
ismerünk	1	ismer	V-IND.PRS.INDF.1.PL	ismer-ünk
vicces	2	vicces	ADJ.NOM.SG	vicces
lónak	2	ló	N.SG-DAT.SG	ló-nak
leesünk	1	leesik	V-IND.PRS.INDF.1.PL	lees-ünk
nyerge	1	nyereg	N.NOM-PSS3S.SG	nyereg-e
kantár	1	kantár	N.NOM.SG	kantár
dobostorta	1	dobostorta	N.NOM.SG	dobostorta
féljen	1	fél	V-SBJV.PRS.INDF.3.SG	fél-jen
beszélnek	3	beszél	V-IND.PRS.INDF.3.PL	beszél-nek
megütötted	1	megüt	V-IND.PST.DEF.2.SG	megüt-ötted
álmodj	1	álmodik	V-SBJV.PRS.INDF.2.SG	álmod-j
felébredsz	1	felébred	V-IND.PRS.INDF.2.SG.asz	felébred-sz
szeretned	1	szeret	V-NFIN.2.SG	szeret-ned
barom	3	barom	N.NOM.SG	barom
alvót	1	alvó	N.SG-ACC	alvó-t
integetek	1	integet	V-IND.PRS.INDF.1.SG	integet-ek
integetni	1	integet	V-NFIN	integet-ni
engedelmes	1	engedelmes	ADJ.NOM.SG	engedelmes
melle	1	mell	N.NOM-PSS3S.SG	mell-e
november	1	november	N.NOM.SG	november
huszonegy	1	huszonegy	N.NOM.SG	huszonegy
kapcsoljam	1	kapcsol	V-SBJV.PRS.DEF.1.SG	kapcsol-jam
bekapcsolta	1	bekapcsol	V-IND.PST.DEF.3.SG	bekapcsol-ta
ólomkatonának	1	ólomkatona	N.SG-DAT.SG	ólomkatona-nak
csákó	2	csákó	N.NOM.SG	csákó
szemén	2	szem	N.SG-PSS3S-ON+ESS	szem-e-n
sorakoznak	1	sorakozik	V-IND.PRS.INDF.3.PL	sorakoz-nak
ólomkatonák	1	ólomkatona	N.NOM-PL	ólomkatona-k
katonával	5	katona	N.SG-INST	katona-val
számoljuk	3	számol	V-IND.PRS.DEF.1.PL	számol-juk
táncosnő	1	táncosnő	N.NOM.SG	táncosnő
úszkálnak	1	úszkál	V-IND.PRS.INDF.3.PL	úszkál-nak
hattyúk	2	hattyú	N.NOM-PL	hattyú-k
hattyú	2	hattyú	N.NOM.SG	hattyú
ugrott	1	ugrik	V-IND.PST.INDF.3.SG	ugr-ott
dobozból	1	doboz	N.SG-IN+ABL	doboz-ból
csillog	1	csillog	V.IND.PRS.INDF.3.SG	csillog
főzőkanál	3	főzőkanál	N.NOM.SG	főzőkanál
rakják	1	rak	V-IND.PRS.DEF.3.PL	rak-ják
rakták	1	rak	V-IND.PST.DEF.3.PL	rak-ták
hajóban	1	hajó	N.SG-IN+ESS	hajó-ban
csákója	1	csákó	N.NOM-PSS3S.SG	csákó-ja
patkánnyal	1	patkány	N.SG-INST	patkány-val
patkány	6	patkány	N.NOM.SG	patkány
patkánynak	2	patkány	N.SG-DAT.SG	patkány-nak
bajsza	5	bajusz	N.NOM-PSS3S.SG	bajusz-a
útlevele	1	útlevél	N.NOM-PSS3S.SG	útlevél-e
útlevéllel	1	útlevél	N.SG-INST	útlevél-vel
megveszi	1	megvesz	V-IND.PRS.DEF.3.SG.i	megvesz-i
megtalálják	1	megtalál	V-IND.PRS.DEF.3.PL	megtalál-ják
bekentük	1	beken	V-IND.PST.DEF.1.PL	beken-tük
cumiért	1	cumi	N.SG-PRP	cumi-ért
cumihoz	3	cumi	N.SG-AT+ALL	cumi-hoz
elérni	1	elér	V-NFIN	elér-ni
elérte	1	elér	V-IND.PST.DEF.3.SG	elér-te
dugja	1	dug	V-IND.PRS.DEF.3.SG	dug-ja
írjon	1	ír	V-SBJV.PRS.INDF.3.SG	ír-jon
kerekét	1	kerék	N.SG-PSS3S-ACC	kerék-e-t
vezesse	1	vezet	V-SBJV.PRS.DEF.3.SG	vezet-je
vezeted	1	vezet	V-IND.PRS.DEF.2.SG	vezet-ed
ülésben	3	ülés	N.SG-IN+ESS	ülés-ben
foltos	1	foltos	ADJ.NOM.SG	foltos
lábai	1	láb	N.NOM-PSS3S.PL	láb-ai
pereccel	1	perec	N.SG-INST	perec-vel
felszívja	1	felszív	V-IND.PRS.DEF.3.SG	felszív-ja
február	1	február	N.NOM.SG	február
mértük	2	mér	V-IND.PST.DEF.1.PL	mér-tük
felvegye	1	felvesz	V-SBJV.PRS.DEF.3.SG	felvesz-je
magasról	1	magas	ADJ.SG-ON+ABL	magas-ról
szedjem	1	szed	V-SBJV.PRS.DEF.1.SG	szed-jem
szakértő	1	szakértő	N.NOM.SG	szakértő
ügyben	1	ügy	N.SG-IN+ESS	ügy-ben
zsiráfok	2	zsiráf	N.NOM-PL	zsiráf-ok
dobozon	1	doboz	N.SG-ON+ESS	doboz-on
ugrálunk	1	ugrál	V-IND.PRS.INDF.1.PL	ugrál-unk
fogás	15	fogás	N.NOM.SG	fogás
elküldjem	1	elküld	V-SBJV.PRS.DEF.1.SG	elküld-jem
sétából	1	séta	N.SG-IN+ABL	séta-ból
fogásnak	1	fogás	N.SG-DAT.SG	fogás-nak
gazdájuk	11	gazda	N.NOM-PSS3P.SG	gazda-juk
lépjünk	1	lép	V-SBJV.PRS.INDF.1.PL	lép-jünk
nej	1	nej	N.NOM.SG	nej
szőnyegre	1	szőnyeg	N.SG-ON+ALL	szőnyeg-re
rongyot	1	rongy	N.SG-ACC	rongy-ot
önteni	2	önt	V-NFIN	önt-eni
elindítjuk	1	elindít	V-IND.PRS.DEF.1.PL	elindít-juk
mosógépet	2	mosógép	N.SG-ACC	mosógép-et
március	1	március	N.NOM.SG	március
alap	2	alap	N.NOM.SG	alap
pakolod	1	pakol	V-IND.PRS.DEF.2.SG	pakol-od
elkezdett	1	elkezd	V-IND.PST.INDF.3.SG	elkezd-ett
gránátalmát	1	gránátalma	N.SG-ACC	gránátalma-t
kivitte	2	kivisz	V-IND.PST.DEF.3.SG	kivisz-tte
egerek	5	egér	N.NOM-PL	egér-ek
görkorcsolya	2	görkorcsolya	N.NOM.SG	görkorcsolya
korcsolyáztál	1	korcsolyázik	V-IND.PST.INDF.2.SG	korcsolyáz-tál
kedvelik	1	kedvel	V-IND.PRS.DEF.3.PL.ik	kedvel-ik
hörcsög	3	hörcsög	N.NOM.SG	hörcsög
kanna	2	kanna	N.NOM.SG	kanna
teáskanna	1	teáskanna	N.NOM.SG	teáskanna
dobják	2	dob	V-IND.PRS.DEF.3.PL	dob-ják
csúnyák	2	csúnya	ADJ.NOM-PL	csúnya-k
felveszed	1	felvesz	V-IND.PRS.DEF.2.SG	felvesz-ed
sétáltunk	1	sétál	V-IND.PST.INDF.1.PL	sétál-tunk
váza	1	váz	N.NOM-PSS3S.SG	váz-a
fényképezd	2	fényképez	V-SBJV.PRS.DEF.2.SG	fényképez-d
krémmel	3	krém	N.SG-INST	krém-vel
izzadni	1	izzad	V-NFIN	izzad-ni
izzadság	1	izzadság	N.NOM.SG	izzadság
sétára	1	séta	N.SG-ON+ALL	séta-ra
pirosban	1	piros	N.SG-IN+ESS	piros-ban
mellény	1	mellény	N.NOM.SG	mellény
pisivel	1	pisi	N.SG-INST	pisi-vel
puszilnod	2	puszil	V-NFIN.2.SG	puszil-nod
pelenkában	1	pelenka	N.SG-IN+ESS	pelenka-ban
kacsának	2	kacs	N.SG-PSS3S-DAT.SG	kacs-a-nak
pörgött	4	pörög	V-IND.PST.INDF.3.SG	pörög-ött
hörcsögnek	1	hörcsög	N.SG-DAT.SG	hörcsög-nek
üvöltsetek	1	üvölt	V-SBJV.PRS.INDF.2.PL	üvölt-jetek
énekelte	2	énekel	V-IND.PST.DEF.3.SG	énekel-te
elemért	1	elem	N.SG-PRP	elem-ért
kecskét	2	kecske	N.SG-ACC	kecske-t
rozmár	5	rozmár	N.NOM.SG	rozmár
boldogot	1	boldog	ADJ.SG-ACC	boldog-ot
vesztek	1	vesz	V-IND.PRS.INDF.2.PL	vesz-tek
pénzetek	1	pénz	N.NOM-PSS2P.SG	pénz-etek
négyen	1	négy	N.SG-ON+ESS	négy-en
nyomni	4	nyom	V-NFIN	nyom-ni
csúnyaság	2	csúnyaság	N.NOM.SG	csúnyaság
vezetője	2	vezető	N.NOM-PSS3S.SG	vezető-je
ültetett	1	ültet	V-IND.PST.INDF.3.SG	ültet-ett
édesre	1	édes	ADJ.SG-ON+ALL	édes-re
kövérre	1	kövér	ADJ.SG-ON+ALL	kövér-re
nőtt	1	nő	V-IND.PST.INDF.3.SG	nő-tt
mozdult	6	mozdul	V-IND.PST.INDF.3.SG	mozdul-t
hívta	6	hív	V-IND.PST.DEF.3.SG	hív-ta
anyókát	7	anyóka	N.SG-ACC	anyóka-t
húzták	10	húz	V-IND.PST.DEF.3.PL	húz-ták
unoka	5	unoka	N.NOM.SG	unoka
unokát	3	unoka	N.SG-ACC	unoka-t
rántottak	1	ránt	V-IND.PST.INDF.3.PL	ránt-ottak
engedett	1	enged	V-IND.PST.INDF.3.SG	enged-ett
földből	2	föld	N.SG-IN+ABL	föld-ből
malomba	2	malom	N.SG-IN+ALL	malom-ba
malomban	2	malom	N.SG-IN+ESS	malom-ban
szitál	2	szitál	V.IND.PRS.INDF.3.SG	szitál
vág	2	vág	V.IND.PRS.INDF.3.SG	vág
tölti	2	tölt	V-IND.PRS.DEF.3.SG.i	tölt-i
dagaszt	2	dagaszt	V.IND.PRS.INDF.3.SG	dagaszt
cipó	4	cipó	N.NOM.SG	cipó
cipót	2	cipó	N.SG-ACC	cipó-t
morzsát	3	morzsa	N.SG-ACC	morzsa-t
szedi	4	szed	V-IND.PRS.DEF.3.SG.i	szed-i
rajzolták	1	rajzol	V-IND.PST.DEF.3.PL	rajzol-ták
csőrével	1	csőr	N.SG-PSS3S-INST	csőr-e-vel
hangyának	1	hangya	N.SG-DAT.SG	hangya-nak
rajzoltak	1	rajzol	V-IND.PST.INDF.3.PL	rajzol-tak
tyúkot	1	tyúk	N.SG-ACC	tyúk-ot
varjak	1	varjú	N.NOM-PL	varjú-ak
búzát	1	búza	N.SG-ACC	búza-t
kasza	1	kasza	N.NOM.SG	kasza
dagasztja	1	dagaszt	V-IND.PRS.DEF.3.SG	dagaszt-ja
macskák	1	macska	N.NOM-PL	macska-k
olvassa	1	olvas	V-IND.PRS.DEF.3.SG	olvas-ja
lőtted	1	lő	V-IND.PST.DEF.2.SG	lő-tted
barbit	3	barbi	N.SG-ACC	barbi-t
barbi	1	barbi	N.NOM.SG	barbi
kettesben	1	kettes	N.SG-IN+ESS	kettes-ben
kapj	1	kap	V-SBJV.PRS.INDF.2.SG	kap-j
lövöd	1	lő	V-IND.PRS.DEF.2.SG	lő-öd
hónod	1	hón	N.NOM-PSS2S.SG	hón-od
csapod	1	csap	N.NOM-PSS2S.SG	csap-od
pizzát	2	pizza	N.SG-ACC	pizza-t
pizzában	1	pizza	N.SG-IN+ESS	pizza-ban
kólát	3	kóla	N.SG-ACC	kóla-t
pincér	6	pincér	N.NOM.SG	pincér
beszélgessetek	2	beszélget	V-SBJV.PRS.INDF.2.PL	beszélget-jetek
lelövi	1	lelő	V-IND.PRS.DEF.3.SG.i	lelő-i
házikóval	2	házikó	N.SG-INST	házikó-val
figura	1	figura	N.NOM.SG	figura
tokjuk	1	tok	N.NOM-PSS3P.SG	tok-juk
lakom	1	lak	N.NOM-PSS1S.SG	lak-om
meghívunk	1	meghív	V-IND.PRS.INDF.1.PL	meghív-unk
vendégségbe	1	vendégség	N.SG-IN+ALL	vendégség-be
evezel	1	evez	V-IND.PRS.INDF.2.SG.Ol	evez-el
kedve	1	kedv	N.NOM-PSS3S.SG	kedv-e
olvastok	1	olvas	V-IND.PRS.INDF.2.PL	olvas-tok
kezd	1	kezd	V.IND.PRS.INDF.3.SG	kezd
figyellek	1	figyel	V-IND.PRS.LGSPEC1.1.SG	figyel-lek
rendezzük	1	rendez	V-IND.PRS.DEF.1.PL	rendez-jük
könyvecskében	1	könyvecske	N.SG-IN+ESS	könyvecske-ben
érdekesek	1	érdekes	ADJ.NOM-PL	érdekes-ek
óvodából	3	óvoda	N.SG-IN+ABL	óvoda-ból
tesója	1	tesó	N.NOM-PSS3S.SG	tesó-ja
testvérei	1	testvér	N.NOM-PSS3S.PL	testvér-ei
hazaérünk	1	hazaér	V-IND.PRS.INDF.1.PL	hazaér-ünk
micsodája	1	micsoda	N.NOM-PSS3S.SG	micsoda-ja
sütnék	1	süt	V-COND.PRS.INDF.1.SG	süt-nék
süveg	1	süveg	N.NOM.SG	süveg
tisztító	1	tisztít	V-V.PTCP.PRS	tisztít-ó
szoktatok	2	szokik	V-IND.PST.INDF.2.PL	szok-tatok
fajta	1	fajta	N.NOM.SG	fajta
locsolókanna	1	locsolókanna	N.NOM.SG	locsolókanna
lapozzunk	1	lapoz	V-SBJV.PRS.INDF.1.PL	lapoz-junk
hányva	1	hány	V-V.CVB	hány-va
kupacban	1	kupac	N.SG-IN+ESS	kupac-ban
dominó	1	dominó	N.NOM.SG	dominó
építőkocka	1	építőkocka	N.NOM.SG	építőkocka
pakolja	1	pakol	V-IND.PRS.DEF.3.SG	pakol-ja
polc	3	polc	N.NOM.SG	polc
elolvastátok	1	elolvas	V-IND.PST.DEF.2.PL	elolvas-tátok
oldalnak	1	oldal	N.SG-DAT.SG	oldal-nak
kiscsibe	1	kiscsibe	N.NOM.SG	kiscsibe
far	1	far	N.NOM.SG	far
tyúknak	1	tyúk	N.SG-DAT.SG	tyúk-nak
kacsába	1	kacsa	N.SG-IN+ALL	kacsa-ba
húsvétra	1	húsvét	N.SG-ON+ALL	húsvét-ra
tojásban	2	tojás	N.SG-IN+ESS	tojás-ban
megbeszélni	1	megbeszél	V-NFIN	megbeszél-ni
ért	3	ér	V-IND.PST.INDF.3.SG	ér-t
süllyedtél	1	süllyed	V-IND.PST.INDF.2.SG	süllyed-tél
megpróbálta	1	megpróbál	V-IND.PST.DEF.3.SG	megpróbál-ta
hordja	2	hord	V-IND.PRS.DEF.3.SG	hord-ja
hátulsó	1	hátulsó	N.NOM.SG	hátulsó
énekeltük	2	énekel	V-IND.PST.DEF.1.PL	énekel-tük
festményt	1	festmény	N.SG-ACC	festmény-t
kívánni	1	kíván	V-NFIN	kíván-ni
vittél	1	visz	V-IND.PST.INDF.2.SG	visz-ttél
festettél	3	fest	V-IND.PST.INDF.2.SG	fest-ettél
lapra	1	lap	N.SG-ON+ALL	lap-ra
sárkányt	1	sárkány	N.SG-ACC	sárkány-t
kívánsz	1	kíván	V-IND.PRS.INDF.2.SG.asz	kíván-sz
focipályát	1	focipálya	N.SG-ACC	focipálya-t
fölülnek	1	fölül	V-IND.PRS.INDF.3.PL	fölül-nek
szánt	1	szán	N.SG-ACC	szán-t
nyitott	3	nyit	V-IND.PST.INDF.3.SG	nyit-ott
versenyautója	1	versenyautó	N.NOM-PSS3S.SG	versenyautó-ja
rendezzétek	1	rendez	V-SBJV.PRS.DEF.2.PL	rendez-jétek
bácsid	2	bácsi	N.NOM-PSS2S.SG	bácsi-d
magyalok	1	magyal	N.NOM-PL	magyal-ok
németek	1	német	N.NOM-PL	német-ek
mentőt	1	mentő	N.SG-ACC	mentő-t
alagutat	1	alagút	N.SG-ACC	alagút-at
mentő	1	mentő	N.NOM.SG	mentő
ugratott	1	ugrat	V-IND.PST.INDF.3.SG	ugrat-ott
gatyában	1	gatya	N.SG-IN+ESS	gatya-ban
építettünk	1	épít	V-IND.PST.INDF.1.PL	épít-ettünk
mutattál	1	mutat	V-IND.PST.INDF.2.SG	mutat-tál
folytatódhat	1	folytatódik	V-POT	folytatód-hat
falnak	1	fal	N.SG-DAT.SG	fal-nak
mérlegre	1	mérleg	N.SG-ON+ALL	mérleg-re
mutatott	1	mutat	V-IND.PST.INDF.3.SG	mutat-ott
meggondolta	1	meggondol	V-IND.PST.DEF.3.SG	meggondol-ta
építést	1	építés	N.SG-ACC	építés-t
felépítjük	1	felépít	V-IND.PRS.DEF.1.PL	felépít-jük
odaadtad	1	odaad	V-IND.PST.DEF.2.SG	odaad-tad
alapra	1	alap	N.SG-ON+ALL	alap-ra
integetett	1	integet	V-IND.PST.INDF.3.SG	integet-ett
üdvözöllek	1	üdvözöl	V-IND.PRS.LGSPEC1.1.SG	üdvözöl-lek
fektette	1	fektet	V-IND.PST.DEF.3.SG	fektet-te
zacskóban	1	zacskó	N.SG-IN+ESS	zacskó-ban
gyertyánál	1	gyertya	N.SG-AT+ESS	gyertya-nál
akasszuk	4	akaszt	V-SBJV.PRS.DEF.1.PL	akaszt-juk
ötödikén	1	ötödike	N.SG-ON+ESS	ötödike-n
felakasztottuk	1	felakaszt	V-IND.PST.DEF.1.PL	felakaszt-ottuk
falra	1	fal	N.SG-ON+ALL	fal-ra
felakasszuk	1	felakaszt	V-SBJV.PRS.DEF.1.PL	felakaszt-juk
tolnak	1	tol	V-IND.PRS.INDF.3.PL	tol-nak
tapsolni	2	tapsol	V-NFIN	tapsol-ni
csipke	3	csipke	N.NOM.SG	csipke
hadihajónak	1	hadihajó	N.SG-DAT.SG	hadihajó-nak
szalagja	1	szalag	N.NOM-PSS3S.SG	szalag-ja
hóban	4	hó	N.SG-IN+ESS	hó-ban
kendős	1	kendős	ADJ.NOM.SG	kendős
hóba	2	hó	N.SG-IN+ALL	hó-ba
csizmája	1	csizma	N.NOM-PSS3S.SG	csizma-ja
bundája	1	bunda	N.NOM-PSS3S.SG	bunda-ja
vastag	1	vastag	ADJ.NOM.SG	vastag
szőr	1	szőr	N.NOM.SG	szőr
pulcsi	4	pulcsi	N.NOM.SG	pulcsi
berci	3	berci	N.NOM.SG	berci
havasok	2	havas	N.NOM-PL	havas-ok
csinálnia	1	csinál	V-NFIN.3.SG	csinál-nia
vezetőnek	1	vezető	N.SG-DAT.SG	vezető-nek
söpörni	1	söpör	V-NFIN	söpör-ni
hótól	1	hó	N.SG-AT+ABL	hó-tól
tisztítani	1	tisztít	V-NFIN	tisztít-ani
álltál	1	áll	V-IND.PST.INDF.2.SG	áll-tál
felálltál	2	feláll	V-IND.PST.INDF.2.SG	feláll-tál
söpör	2	söpör	V.IND.PRS.INDF.3.SG	söpör
söpri	2	söpör	V-IND.PRS.DEF.3.SG.i	söpör-i
tisztít	1	tisztít	V.IND.PRS.INDF.3.SG	tisztít
tisztítja	2	tisztít	V-IND.PRS.DEF.3.SG	tisztít-ja
kilásson	1	kilát	V-SBJV.PRS.INDF.3.SG	kilát-jon
legyenek	1	lesz	V-SBJV.PRS.INDF.3.PL	lesz-jenek
havasak	1	havas	ADJ.NOM-PL	havas-ak
indult	3	indul	V-IND.PST.INDF.3.SG	indul-t
elindultak	1	elindul	V-IND.PST.INDF.3.PL	elindul-tak
hógolyóba	1	hógolyó	N.SG-IN+ALL	hógolyó-ba
kanálba	2	kanál	N.SG-IN+ALL	kanál-ba
szedted	1	szed	V-IND.PST.DEF.2.SG	szed-ted
hógolyóval	1	hógolyó	N.SG-INST	hógolyó-val
hógolyóhoz	1	hógolyó	N.SG-AT+ALL	hógolyó-hoz
cérnát	2	cérna	N.SG-ACC	cérna-t
fene	1	fene	N.NOM.SG	fene
szoktad	1	szokik	V-IND.PST.DEF.2.SG	szok-tad
szakította	1	szakít	V-IND.PST.DEF.3.SG	szakít-otta
levié	2	levi	N.SG-PSS4S	levi-é
matrica	1	matrica	N.NOM.SG	matrica
egered	1	egér	N.NOM-PSS2S.SG	egér-ed
fájna	1	fáj	V-COND.PRS.INDF.3.SG	fáj-na
szúrjon	1	szúr	V-SBJV.PRS.INDF.3.SG	szúr-jon
kupak	1	kupak	N.NOM.SG	kupak
tető	3	tető	N.NOM.SG	tető
csavard	2	csavar	V-SBJV.PRS.DEF.2.SG	csavar-d
kérded	1	kérd	V-IND.PRS.DEF.2.SG	kérd-ed
izgatnak	1	izgat	V-IND.PRS.INDF.3.PL	izgat-nak
izgatja	1	izgat	V-IND.PRS.DEF.3.SG	izgat-ja
üvegre	1	üveg	N.SG-ON+ALL	üveg-re
problémát	1	probléma	N.SG-ACC	probléma-t
hullanak	1	hullik	V-IND.PRS.INDF.3.PL	hull-anak
cérnával	1	cérna	N.SG-INST	cérna-val
motorról	1	motor	N.SG-ON+ABL	motor-ról
gyógyította	4	gyógyít	V-IND.PST.DEF.3.SG	gyógyít-otta
padról	1	pad	N.SG-ON+ABL	pad-ról
milyen	492	mily	mily-ON+ESS	mily-en
pirosak	1	piros	ADJ.NOM.SG-PL	piros-ak
szervusz	75	szervu	szervu-IND.PRS.INDF.2.SG.asz	szervu-sz
most	1431	mos	V.IND.PRS.INDF.3.SG-ACC	mos-t
hazamegyünk	1	hazamegy	hazamegy-PSS1P	hazamegy-ünk
mindenki	46	m	N.NOM-PSS3S.PL-ON+ESS-PSS2S-PSS3S-PSS1P-PSS3S.PL	m-i-n-d-e-nk-i
megvan	32	meg	meg-V.CVB-ON+ESS	meg-va-n
évike	25	év	N.NOM-PSS3P.PL-PSS3S	év-ik-e
téged	62	tég	tég-PSS2S	tég-ed
másik	375	más	ADJ.NOM.SG-PSS3P.PL	más-ik
enni	107	enn	N.NOM-PSS3S.PL	enn-i
mondjad	60	mond	V.IND.PRS.INDF.3.SG-SBJV.PRS.INDF.2.SG-PSS2S.SG	mond-j-ad
visszateszem	8	vissza	N.NOM-IND.PST.DEF.3.SG-IND.PRS.INDF.2.SG.asz-PSS1S	vissza-te-sz-em
majd	487	ma	N.NOM-SBJV.PRS.INDF.2.SG-PSS2S	ma-j-d
visszatesze	1	vissza	N.NOM-IND.PST.DEF.3.SG-IND.PRS.INDF.2.SG.asz-PSS3S	vissza-te-sz-e
géza	1	géz	N.NOM-PSS3S	géz-a
összegörbitsd	1	összegörbits	összegörbits-PSS2S	összegörbits-d
gézától	1	gézá	gézá-AT+ABL	gézá-tól
mindjárt	213	mindjár	mindjár-ACC	mindjár-t
gyurika	28	gyur	gyur-PSS3P.PL-PSS3S	gyur-ik-a
miért	336	m	N.NOM-PSS3S.PL-PRP	m-i-ért
melyik	137	mely	mely-PSS3P.PL	mely-ik
meggyógyitom	2	meggyógy	meggyógy-PSS3S.PL-ACC-PSS1S	meggyógy-i-t-om
fülecskéje	1	fülecs	fülecs-PL-PSS4S-PSS3S	fülecs-k-é-je
fájott	1	fáj	V-V.PTCP.PST	fáj-ott
szegenyke	1	szegeny	szegeny-PL-PSS3S	szegeny-k-e
törültél	1	tör	V.IND.PRS.INDF.3.SG-BYWAY-IND.PST.INDF.2.SG	tör-ül-tél
gyógyitom	1	gyógy	gyógy-PSS3S.PL-ACC-PSS1S	gyógy-i-t-om
lepisilte	1	lepisil	lepisil-IND.PST.DEF.3.SG	lepisil-te
gyertek	25	gyer	gyer-IND.PST.INDF.3.PL	gyer-tek
rajta	59	rajt	N.NOM-PSS3S	rajt-a
megstoppoljuk	1	megstopp	megstopp-IND.PRS.INDF.2.SG.Ol-PSS3P	megstopp-ol-juk
énnekem	7	én	N.NOM-DAT-PSS1S	én-nek-em
persze	44	per	N.NOM-IND.PRS.INDF.2.SG.asz-PSS3S	per-sz-e
megszelyelt	1	megszely	megszely-IND.PRS.INDF.2.SG.Ol-ACC	megszely-el-t
szegénykémnek	1	szegény	ADJ.NOM.SG-PL-PSS4S-PSS1S-DAT	szegény-k-é-m-nek
meggyógyultam	1	meggyógy	meggyógy-BYWAY-IND.PST.INDF.1.SG	meggyógy-ul-tam
meggyógyitottad	1	meggyógy	meggyógy-PSS3S.PL-ACC-IND.PST.DEF.2.SG	meggyógy-i-t-ottad
csavarogni	2	csavarog	csavarog-NFIN	csavarog-ni
meggyógyult	19	meggyógy	meggyógy-BYWAY-ACC	meggyógy-ul-t
